date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-08-18,ATL@MIN,Drake Baldwin,ATL,MIN,1,6,Home Run,Drake Baldwin homers (21) on a fly ball to left center field.,Yes,12,63.7,Tier 3,Yes,No
2026-08-18,ATL@MIN,Josh Bell,MIN,ATL,1,1,Home Run,Josh Bell homers (17) on a fly ball to right center field. Ryan Jeffers scores.,Yes,46,56.2,Longshot,No,No
2026-08-18,AZ@BOS,Adley Rutschman,BOS,AZ,1,3,Home Run,Adley Rutschman homers (9) on a fly ball to right field.,Yes,88,50.6,Longshot,No,No
2026-08-18,AZ@BOS,Gabriel Moreno,AZ,BOS,1,3,Home Run,Gabriel Moreno hits a grand slam (10) to center field. Ryan Waldschmidt scores. Ildemaro Vargas scores. Corbin Carroll scores.,Yes,154,44.7,Longshot,No,No
2026-08-18,AZ@BOS,Mickey Gasper,BOS,AZ,1,6,Home Run,Mickey Gasper homers (2) on a fly ball to center field.,Yes,187,41.7,Longshot,No,No
2026-08-18,CWS@CHC,Michael Busch,CHC,CWS,1,1,Home Run,Michael Busch homers (15) on a fly ball to right center field.,Yes,122,47.5,Longshot,No,No
2026-08-18,CWS@CHC,Munetaka Murakami,CWS,CHC,1,3,Home Run,Munetaka Murakami homers (29) on a fly ball to left center field.,Yes,2,70.6,Tier 2,Yes,Yes
2026-08-18,CWS@CHC,Pete Crow-Armstrong,CHC,CWS,1,1,Home Run,Pete Crow-Armstrong homers (31) on a fly ball to right center field.,Yes,60,53.3,Longshot,No,No
2026-08-18,DET@PIT,Brett Callahan,DET,PIT,1,5,Home Run,Brett Callahan homers (1) on a fly ball to right field.,Yes,124,47.3,Longshot,No,No
2026-08-18,DET@PIT,Oneil Cruz,PIT,DET,1,5,Home Run,Oneil Cruz homers (15) on a fly ball to center field. Esmerlyn Valdez scores.,Yes,9,64.2,Tier 3,Yes,Yes
2026-08-18,LAA@HOU,Cam Smith,HOU,LAA,1,8,Home Run,Cam Smith homers (17) on a fly ball to left field.,Yes,146,45.7,Longshot,No,No
2026-08-18,LAA@HOU,Josh Lowe,LAA,HOU,1,4,Home Run,Josh Lowe homers (10) on a fly ball to left field.,Yes,130,47.0,Longshot,No,No
2026-08-18,LAD@COL,Shohei Ohtani,LAD,COL,1,3,Home Run,Shohei Ohtani homers (30) on a fly ball to right center field. Hunter Feduccia scores.,Yes,6,67.6,Tier 3,Yes,Yes
2026-08-18,LAD@COL,Willi Castro,COL,LAD,1,5,Home Run,Willi Castro homers (14) on a fly ball to left center field.,Yes,123,47.5,Longshot,No,No
2026-08-18,MIA@PHI,Griffin Conine,MIA,PHI,1,2,Home Run,Griffin Conine homers (14) on a line drive to center field.,Yes,33,58.6,Longshot,No,No
