date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-08-11,BAL@MIN,Christian Encarnacion-Strand,BAL,MIN,1,3,Home Run,Christian Encarnacion-Strand homers (4) on a fly ball to center field.,Yes,43,55.8,Longshot,No,No
2026-08-11,BAL@MIN,Gunnar Henderson,BAL,MIN,1,2,Home Run,Gunnar Henderson homers (19) on a fly ball to right field. Yohel Pozo scores.,Yes,77,50.7,Longshot,No,No
2026-08-11,BAL@MIN,Pete Alonso,BAL,MIN,1,1,Home Run,Pete Alonso homers (26) on a fly ball to left center field. Gunnar Henderson scores.,Yes,7,63.2,Tier 3,Yes,Yes
2026-08-11,BOS@TOR,Ceddanne Rafaela,BOS,TOR,1,5,Home Run,Ceddanne Rafaela homers (16) on a fly ball to center field.,Yes,210,37.2,Longshot,No,No
2026-08-11,BOS@TOR,Wilyer Abreu,BOS,TOR,1,4,Home Run,Wilyer Abreu homers (21) on a fly ball to right center field.,Yes,61,53.5,Longshot,No,No
2026-08-11,CHC@WSH,Alex Bregman,CHC,WSH,1,6,Home Run,Alex Bregman homers (13) on a fly ball to left field.,Yes,63,52.4,Longshot,No,No
2026-08-11,CHC@WSH,CJ Abrams,WSH,CHC,1,1,Home Run,CJ Abrams homers (29) on a fly ball to right field. Brady House scores.,Yes,62,53.4,Longshot,No,No
2026-08-11,CHC@WSH,Dylan Crews,WSH,CHC,1,5,Home Run,Dylan Crews homers (10) on a fly ball to center field.,Yes,47,55.2,Longshot,No,No
2026-08-11,CHC@WSH,Jacob Young,WSH,CHC,1,2,Home Run,Jacob Young homers (10) on a fly ball to center field.,Yes,117,46.2,Longshot,No,No
2026-08-11,CHC@WSH,Pete Crow-Armstrong,CHC,WSH,1,3,Home Run,Pete Crow-Armstrong homers (27) on a fly ball to right field.,Yes,1,66.0,Tier 3,Yes,Yes
2026-08-11,CHC@WSH,Seiya Suzuki,CHC,WSH,1,8,Home Run,Seiya Suzuki homers (20) on a fly ball to center field.,Yes,15,59.9,Longshot,Yes,No
2026-08-11,CIN@CWS,Brenton Doyle,CWS,CIN,1,1,Home Run,Brenton Doyle homers (2) on a line drive to center field.,Yes,118,46.0,Longshot,No,No
2026-08-11,CIN@CWS,Edgar Quero,CWS,CIN,1,2,Home Run,Edgar Quero homers (3) on a fly ball to left center field.,Yes,188,39.2,Longshot,No,No
2026-08-11,CIN@CWS,Eugenio Suárez,CIN,CWS,1,5,Home Run,Eugenio Suárez homers (17) on a fly ball to left center field.,Yes,85,49.6,Longshot,No,No
2026-08-11,CIN@CWS,Miguel Vargas,CWS,CIN,1,4,Home Run,Miguel Vargas homers (25) on a fly ball to left center field.,Yes,38,56.2,Longshot,No,No
2026-08-11,CLE@DET,Chase DeLauter,CLE,DET,1,3,Home Run,Chase DeLauter homers (13) on a fly ball to right center field.,Yes,99,48.2,Longshot,No,No
2026-08-11,CLE@DET,Jo Adell,CLE,DET,1,8,Home Run,Jo Adell homers (17) on a fly ball to center field.,Yes,100,48.1,Longshot,No,No
2026-08-11,COL@AZ,Corbin Carroll,AZ,COL,1,1,Home Run,Corbin Carroll homers (17) on a fly ball to right center field.,No,,,,No,No
2026-08-11,COL@AZ,Ketel Marte,AZ,COL,1,1,Home Run,Ketel Marte homers (21) on a line drive to right center field.,No,,,,No,No
2026-08-11,COL@AZ,Kyle Karros,COL,AZ,1,6,Home Run,Kyle Karros homers (10) on a fly ball to left center field. Ezequiel Tovar scores.,Yes,167,40.8,Longshot,No,No
2026-08-11,HOU@SF,Bryce Eldridge,SF,HOU,1,5,Home Run,Bryce Eldridge homers (12) on a fly ball to center field.,Yes,73,51.2,Longshot,No,No
2026-08-11,KC@LAD,Mookie Betts,LAD,KC,1,2,Home Run,Mookie Betts homers (14) on a line drive to left field.,Yes,174,40.5,Longshot,No,No
2026-08-11,MIL@SD,Fernando Tatis Jr.,SD,MIL,1,4,Home Run,Fernando Tatis Jr. homers (12) on a fly ball to right field.,No,,,,No,No
2026-08-11,MIL@SD,Luis Campusano,SD,MIL,1,5,Home Run,Luis Campusano homers (5) on a fly ball to left center field. Austin Hays scores.,Yes,224,35.3,Longshot,No,No
2026-08-11,MIL@SD,Luis Rengifo,SD,MIL,1,2,Home Run,Luis Rengifo hits a grand slam (3) to left field. Luis Campusano scores. Jake Cronenworth scores. Fernando Tatis Jr. scores.,Yes,209,37.3,Longshot,No,No
2026-08-11,NYM@ATL,Matt Olson,ATL,NYM,1,8,Home Run,Matt Olson homers (35) on a fly ball to right field. Drake Baldwin scores.,Yes,8,62.7,Tier 3,Yes,Yes
2026-08-11,NYM@ATL,Ozzie Albies,ATL,NYM,1,5,Home Run,Ozzie Albies homers (20) on a fly ball to right field.,Yes,161,41.2,Longshot,No,No
2026-08-11,PHI@STL,Everson Pereira,STL,PHI,1,8,Home Run,Everson Pereira homers (5) on a fly ball to center field.,Yes,105,47.8,Longshot,No,No
2026-08-11,PIT@MIA,Esteury Ruiz,MIA,PIT,1,3,Home Run,Esteury Ruiz homers (6) on a fly ball to left field.,Yes,245,31.6,Longshot,No,No
2026-08-11,SEA@NYY,Randy Arozarena,SEA,NYY,1,6,Home Run,Randy Arozarena homers (15) on a fly ball to right field.,Yes,26,57.7,Longshot,No,No
2026-08-11,TB@ATH,Carson Williams,TB,ATH,1,8,Home Run,Carson Williams homers (1) on a fly ball to center field. Richie Palacios scores. Yandy Díaz scores.,No,,,,No,No
2026-08-11,TB@ATH,Junior Caminero,TB,ATH,1,1,Home Run,Junior Caminero homers (35) on a fly ball to center field. Yandy Díaz scores.,Yes,25,57.8,Longshot,No,No
2026-08-11,TB@ATH,Lawrence Butler,ATH,TB,1,4,Home Run,Lawrence Butler homers (8) on a fly ball to center field. Jacob Wilson scores.,Yes,141,44.0,Longshot,No,No
2026-08-11,TB@ATH,Taylor Walls,TB,ATH,2,"4, 6",Home Run,Taylor Walls homers (1) on a fly ball to right center field. Richie Palacios scores. / Taylor Walls homers (2) on a fly ball to left center field.,Yes,247,30.7,Longshot,No,No
2026-08-11,TB@ATH,Victor Mesa Jr.,TB,ATH,1,7,Home Run,Victor Mesa Jr. homers (10) on a fly ball to center field. Liam Hicks scores.,No,,,,No,No
2026-08-11,TB@ATH,Yandy Díaz,TB,ATH,1,4,Home Run,Yandy Díaz homers (17) on a line drive to right field.,No,,,,No,No
2026-08-11,TEX@LAA,Joc Pederson,TEX,LAA,1,1,Home Run,Joc Pederson homers (22) on a fly ball to center field.,Yes,64,52.4,Longshot,No,No
