date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-08-04,CWS@BOS,Caleb Durbin,BOS,CWS,1,1,Home Run,Caleb Durbin hits a grand slam (11) to left center field. Ceddanne Rafaela scores. Willson Contreras scores. Masataka Yoshida scores.,Yes,207,38.3,Longshot,No,No
2026-08-04,CWS@BOS,Jarren Duran,BOS,CWS,1,1,Home Run,Jarren Duran homers (15) on a fly ball to right center field.,Yes,87,50.3,Longshot,No,No
2026-08-04,CWS@BOS,Wilyer Abreu,BOS,CWS,2,"5, 8",Home Run,Wilyer Abreu homers (18) on a fly ball to center field. / Wilyer Abreu homers (19) on a fly ball to center field.,Yes,15,60.0,Tier 3,Yes,No
2026-08-04,DET@SEA,Dillon Dingler,DET,SEA,1,9,Home Run,Dillon Dingler homers (24) on a fly ball to right center field.,Yes,90,50.0,Longshot,No,No
2026-08-04,DET@SEA,Gleyber Torres,DET,SEA,1,9,Home Run,Gleyber Torres homers (7) on a fly ball to left center field. Zach McKinstry scores.,Yes,139,44.6,Longshot,No,No
2026-08-04,DET@SEA,Riley Greene,DET,SEA,1,5,Home Run,Riley Greene homers (16) on a fly ball to center field.,Yes,41,56.0,Longshot,No,No
2026-08-04,LAA@BAL,Tyler O'Neill,BAL,LAA,1,8,Home Run,Tyler O'Neill homers (8) on a fly ball to left center field.,No,,,,No,No
2026-08-04,LAD@CHC,Dansby Swanson,CHC,LAD,1,3,Home Run,Dansby Swanson homers (17) on a fly ball to left center field.,Yes,220,36.8,Longshot,No,No
2026-08-04,LAD@CHC,Kyle Tucker,LAD,CHC,1,2,Home Run,Kyle Tucker homers (10) on a fly ball to left center field.,Yes,167,42.1,Longshot,No,No
2026-08-04,LAD@CHC,Nico Hoerner,CHC,LAD,1,8,Home Run,Nico Hoerner homers (7) on a fly ball to left center field.,Yes,238,33.6,Longshot,No,No
2026-08-04,MIA@ATL,Austin Riley,ATL,MIA,1,7,Home Run,Austin Riley homers (13) on a fly ball to left center field. Lane Thomas scores.,Yes,105,48.0,Longshot,No,No
2026-08-04,MIA@ATL,Ozzie Albies,ATL,MIA,1,2,Home Run,Ozzie Albies homers (19) on a fly ball to right field.,Yes,132,45.5,Longshot,No,No
2026-08-04,MIN@KC,Josh Bell,MIN,KC,1,8,Home Run,Josh Bell homers (14) on a fly ball to center field.,Yes,67,52.3,Longshot,No,No
2026-08-04,NYM@CLE,Bo Bichette,NYM,CLE,1,3,Home Run,Bo Bichette homers (11) on a fly ball to left center field.,Yes,129,45.8,Longshot,No,No
2026-08-04,NYM@CLE,Carson Benge,NYM,CLE,1,8,Home Run,Carson Benge homers (12) on a fly ball to center field.,Yes,158,43.2,Longshot,No,No
2026-08-04,NYM@CLE,Luis Torrens,NYM,CLE,1,2,Home Run,Luis Torrens homers (3) on a fly ball to right center field. Marcus Semien scores. Jared Young scores.,Yes,224,36.3,Longshot,No,No
2026-08-04,PIT@MIL,Andrew Vaughn,MIL,PIT,1,4,Home Run,Andrew Vaughn homers (5) on a fly ball to center field.,No,,,,No,No
2026-08-04,PIT@MIL,Endy Rodríguez,PIT,MIL,1,5,Home Run,Endy Rodríguez homers (6) on a fly ball to right field.,No,,,,No,No
2026-08-04,PIT@MIL,Jackson Chourio,MIL,PIT,1,3,Home Run,Jackson Chourio homers (14) on a fly ball to right center field.,Yes,112,47.1,Longshot,No,No
2026-08-04,PIT@MIL,Jacob Gonzalez,PIT,MIL,1,3,Home Run,Jacob Gonzalez homers (5) on a line drive to right center field.,Yes,239,33.5,Longshot,No,No
2026-08-04,SD@AZ,James McCann,AZ,SD,1,7,Home Run,James McCann homers (4) on a fly ball to left center field. Tim Tawa scores.,No,,,,No,No
2026-08-04,SD@AZ,Nolan Arenado,AZ,SD,1,7,Home Run,Nolan Arenado homers (16) on a fly ball to left center field. Jorge Barrosa scores.,No,,,,No,No
2026-08-04,SF@TEX,Osleivis Basabe,SF,TEX,1,7,Home Run,Osleivis Basabe homers (3) on a fly ball to left field. Drew Gilbert scores.,Yes,22,59.2,Longshot,No,No
2026-08-04,STL@NYY,George Lombard Jr.,NYY,STL,1,5,Home Run,George Lombard Jr. homers (1) on a fly ball to left center field.,Yes,234,34.2,Longshot,No,No
2026-08-04,STL@NYY,Jazz Chisholm Jr.,NYY,STL,1,2,Home Run,Jazz Chisholm Jr. homers (17) on a fly ball to right center field.,Yes,86,50.3,Longshot,No,No
2026-08-04,TB@COL,Liam Hicks,TB,COL,1,3,Home Run,Liam Hicks hits a grand slam (15) to right field. Richie Palacios scores. Taylor Walls scores. Jonathan Aranda scores.,Yes,222,36.7,Longshot,No,No
2026-08-04,TB@COL,Mickey Moniak,COL,TB,1,3,Home Run,Mickey Moniak homers (19) on a fly ball to right field. Ezequiel Tovar scores. Jake McCarthy scores.,Yes,30,57.6,Longshot,No,No
2026-08-04,TB@COL,Willi Castro,COL,TB,1,4,Home Run,Willi Castro homers (13) on a fly ball to right field. Kyle Karros scores.,Yes,117,46.8,Longshot,No,No
2026-08-04,TOR@HOU,Taylor Trammell,HOU,TOR,1,5,Home Run,Taylor Trammell homers (6) on a line drive to right field. Christian Walker scores. Jose Altuve scores.,Yes,171,41.8,Longshot,No,No
