date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-07-30,BOS@ATH,Willson Contreras,BOS,ATH,1,8,Home Run,Willson Contreras homers (23) on a fly ball to center field.,Yes,42,53.1,Longshot,No,No
2026-07-30,BOS@ATH,Wilyer Abreu,BOS,ATH,1,8,Home Run,Wilyer Abreu homers (16) on a fly ball to center field.,Yes,50,52.2,Longshot,No,No
2026-07-30,CHC@STL,JJ Wetherholt,STL,CHC,1,7,Home Run,JJ Wetherholt homers (16) on a fly ball to right field.,Yes,77,48.1,Longshot,No,No
2026-07-30,KC@MIN,Jac Caglianone,KC,MIN,1,3,Home Run,Jac Caglianone homers (17) on a fly ball to right field. John Rave scores.,Yes,9,63.5,Tier 3,Yes,Yes
2026-07-30,KC@MIN,Kody Clemens,MIN,KC,1,9,Home Run,Kody Clemens hits a grand slam (19) to right center field. Ryan Jeffers scores. Royce Lewis scores. Alan Roden scores.,Yes,34,54.6,Longshot,No,No
2026-07-30,MIA@NYM,Jakob Marsee,MIA,NYM,1,7,Home Run,Jakob Marsee homers (6) on a fly ball to right center field.,Yes,149,35.5,Longshot,No,No
2026-07-30,MIA@NYM,Kyle Stowers,MIA,NYM,1,4,Home Run,Kyle Stowers homers (15) on a fly ball to right field.,Yes,30,55.2,Longshot,No,No
2026-07-30,PIT@CIN,Brandon Lowe,PIT,CIN,1,6,Home Run,Brandon Lowe homers (23) on a fly ball to right field.,Yes,14,62.4,Tier 3,Yes,No
2026-07-30,SEA@LAD,Dalton Rushing,LAD,SEA,1,4,Home Run,Dalton Rushing homers (12) on a fly ball to right field. Kyle Tucker scores. Teoscar Hernández scores.,Yes,102,44.5,Longshot,No,No
2026-07-30,SEA@LAD,Teoscar Hernández,LAD,SEA,1,6,Home Run,Teoscar Hernández homers (9) on a fly ball to center field.,No,,,,No,No
2026-07-30,SF@SD,Daniel Susac,SF,SD,1,2,Home Run,Daniel Susac homers (3) on a fly ball to left field. Willy Adames scores.,No,,,,No,No
2026-07-30,WSH@ATL,Daylen Lile,WSH,ATL,2,"2, 4",Home Run,Daylen Lile homers (12) on a fly ball to right center field. / Daylen Lile homers (13) on a fly ball to center field.,Yes,45,53.0,Longshot,No,No
2026-07-30,WSH@ATL,Luis García Jr.,WSH,ATL,1,3,Home Run,Luis García Jr. homers (23) on a fly ball to right field.,Yes,10,63.3,Tier 3,Yes,Yes
2026-07-30,WSH@ATL,Mike Yastrzemski,ATL,WSH,1,5,Home Run,Mike Yastrzemski homers (7) on a fly ball to right field. Dominic Smith scores.,Yes,52,51.8,Longshot,No,No
2026-07-30,WSH@ATL,Ronald Acuña Jr.,ATL,WSH,1,4,Home Run,Ronald Acuña Jr. homers (8) on a fly ball to center field.,Yes,8,65.0,Tier 3,Yes,Yes
