date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-08-26,HOU@NYY,Luis García Jr.,NYY,HOU,1,8,Home Run,Luis García Jr. homers (28) on a fly ball to right field. Ben Rice scores.,Yes,30,59.5,Longshot,No,No
2026-08-26,KC@TOR,Nathan Lukes,TOR,KC,1,4,Home Run,Nathan Lukes homers (9) on a fly ball to right center field. Jesús Sánchez scores. Kazuma Okamoto scores.,Yes,194,40.3,Longshot,No,No
2026-08-26,LAD@ATL,Matt Olson,ATL,LAD,1,1,Home Run,Matt Olson homers (37) on a fly ball to right field.,Yes,5,67.0,Tier 3,Yes,Yes
2026-08-26,LAD@ATL,Sean Murphy,ATL,LAD,1,6,Home Run,Sean Murphy homers (1) on a fly ball to left center field.,Yes,207,38.4,Longshot,No,No
2026-08-26,LAD@ATL,Tommy Edman,LAD,ATL,1,3,Home Run,Tommy Edman homers (5) on a fly ball to right field. Freddie Freeman scores.,Yes,126,48.3,Longshot,No,No
2026-08-26,MIL@NYM,Brice Turang,MIL,NYM,1,4,Home Run,Brice Turang homers (17) on a fly ball to right center field. Cooper Pratt scores. Garrett Mitchell scores.,Yes,68,54.3,Longshot,No,No
2026-08-26,MIN@ATH,Brooks Lee,MIN,ATH,1,1,Home Run,Brooks Lee homers (21) on a fly ball to right field.,Yes,120,48.7,Longshot,No,No
2026-08-26,MIN@ATH,Kaelen Culpepper,MIN,ATH,1,2,Home Run,Kaelen Culpepper homers (3) on a fly ball to left field.,Yes,182,42.4,Longshot,No,No
2026-08-26,MIN@ATH,Lawrence Butler,ATH,MIN,1,7,Home Run,Lawrence Butler homers (12) on a fly ball to center field.,Yes,75,53.6,Longshot,No,No
2026-08-26,MIN@ATH,Trevor Larnach,MIN,ATH,1,2,Home Run,Trevor Larnach homers (11) on a line drive to right field.,Yes,156,44.9,Longshot,No,No
2026-08-26,PHI@SEA,Bryce Harper,PHI,SEA,1,1,Home Run,Bryce Harper homers (27) on a fly ball to left center field. Kyle Schwarber scores.,Yes,27,60.4,Tier 3,No,No
2026-08-26,PHI@SEA,Kyle Schwarber,PHI,SEA,1,2,Home Run,Kyle Schwarber homers (40) on a fly ball to right center field. Brandon Marsh scores. Justin Crawford scores.,Yes,4,67.3,Tier 3,Yes,Yes
2026-08-26,TEX@CWS,Brenton Doyle,CWS,TEX,1,6,Home Run,Brenton Doyle homers (3) on a fly ball to left center field. Munetaka Murakami scores. Braden Montgomery scores.,Yes,133,47.5,Longshot,No,No
2026-08-26,TEX@CWS,Joc Pederson,TEX,CWS,1,3,Home Run,Joc Pederson homers (23) on a fly ball to right center field. Cody Freeman scores.,Yes,41,57.5,Longshot,No,No
2026-08-26,TEX@CWS,Tristan Peters,CWS,TEX,1,5,Home Run,Tristan Peters homers (12) on a fly ball to right field. Jake Rogers scores.,Yes,181,42.4,Longshot,No,No
