date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-07-26,HOU@CWS,Miguel Vargas,CWS,HOU,1,6,Home Run,Miguel Vargas homers (22) on a fly ball to left field. Sam Antonacci scores.,Yes,7,65.5,Tier 3,Yes,Yes
2026-07-26,HOU@CWS,Munetaka Murakami,CWS,HOU,2,"1, 8",Home Run,Munetaka Murakami homers (21) on a fly ball to left field. Sam Antonacci scores. / Munetaka Murakami homers (22) on a fly ball to right center field.,Yes,1,77.6,Tier 2,Yes,Yes
2026-07-26,HOU@CWS,Taylor Trammell,HOU,CWS,1,5,Home Run,Taylor Trammell homers (4) on a fly ball to center field.,Yes,144,46.7,Longshot,No,No
2026-07-26,KC@DET,Lane Thomas,KC,DET,1,1,Home Run,Lane Thomas homers (10) on a fly ball to right field.,Yes,149,46.1,Longshot,No,No
2026-07-26,KC@DET,Michael Massey,KC,DET,1,8,Home Run,Michael Massey homers (8) on a fly ball to right field. Isaac Collins scores.,No,,,,No,No
2026-07-26,LAA@SF,Jo Adell,LAA,SF,1,4,Home Run,Jo Adell homers (16) on a fly ball to center field. Nolan Schanuel scores.,Yes,41,58.0,Longshot,No,No
2026-07-26,LAA@SF,Jorge Soler,LAA,SF,1,4,Home Run,Jorge Soler homers (12) on a fly ball to center field.,Yes,74,54.3,Longshot,No,No
2026-07-26,LAD@NYM,Marcus Semien,NYM,LAD,1,7,Home Run,Marcus Semien homers (11) on a fly ball to left field. Bo Bichette scores. Jorge Polanco scores.,Yes,222,38.3,Longshot,No,No
2026-07-26,LAD@NYM,Tyrone Taylor,NYM,LAD,1,6,Home Run,Tyrone Taylor homers (8) on a fly ball to left field. Carson Benge scores. Luis Robert Jr. scores.,Yes,204,40.9,Longshot,No,No
2026-07-26,NYY@PHI,Ben Rice,NYY,PHI,1,7,Home Run,Ben Rice homers (31) on a fly ball to center field.,Yes,27,59.9,Longshot,No,No
2026-07-26,NYY@PHI,Bryson Stott,PHI,NYY,1,2,Home Run,Bryson Stott homers (8) on a line drive to right field.,Yes,114,49.5,Longshot,No,No
2026-07-26,SD@MIA,Jackson Merrill,SD,MIA,1,8,Home Run,Jackson Merrill homers (15) on a fly ball to right center field.,Yes,77,53.8,Longshot,No,No
2026-07-26,SD@MIA,Kyle Stowers,MIA,SD,1,3,Home Run,Kyle Stowers homers (13) on a fly ball to right field.,Yes,37,58.1,Longshot,No,No
2026-07-26,SD@MIA,Manny Machado,SD,MIA,1,8,Home Run,Manny Machado homers (23) on a line drive to center field. Jake Cronenworth scores.,Yes,67,54.7,Longshot,No,No
2026-07-26,SEA@TEX,Dominic Canzone,SEA,TEX,1,7,Home Run,Dominic Canzone homers (16) on a fly ball to right field. Colt Emerson scores. Cole Young scores.,Yes,31,59.0,Longshot,No,No
2026-07-26,SEA@TEX,Ezequiel Duran,TEX,SEA,1,8,Home Run,Ezequiel Duran homers (11) on a fly ball to left field.,Yes,175,43.8,Longshot,No,No
2026-07-26,SEA@TEX,Randy Arozarena,SEA,TEX,1,7,Home Run,Randy Arozarena homers (12) on a fly ball to right center field.,Yes,109,50.2,Longshot,No,No
