date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-09-19,ATH@CLE,Angel Martínez,CLE,ATH,2,"1, 4",Home Run,Angel Martínez homers (16) on a fly ball to center field. Jo Adell scores. / Angel Martínez homers (17) on a fly ball to right field.,Yes,168,42.5,Longshot,No,No
2026-09-19,ATH@CLE,Chase DeLauter,CLE,ATH,1,1,Home Run,Chase DeLauter homers (15) on a fly ball to center field. Steven Kwan scores. José Ramírez scores.,Yes,140,45.4,Longshot,No,No
2026-09-19,ATH@CLE,Donovan Walton,ATH,CLE,1,5,Home Run,Donovan Walton homers (8) on a fly ball to right center field. Zack Gelof scores.,Yes,167,42.5,Longshot,No,No
2026-09-19,ATL@HOU,Isaac Paredes,HOU,ATL,1,1,Home Run,Isaac Paredes homers (22) on a fly ball to left field.,Yes,141,45.2,Longshot,No,No
2026-09-19,ATL@HOU,Mike Yastrzemski,ATL,HOU,1,8,Home Run,Mike Yastrzemski homers (11) on a fly ball to left center field.,Yes,161,43.9,Longshot,No,No
2026-09-19,ATL@HOU,Ronald Acuña Jr.,ATL,HOU,1,7,Home Run,Ronald Acuña Jr. hits a grand slam (20) to left center field. Mike Yastrzemski scores. Austin Riley scores. Sean Murphy scores.,Yes,34,56.5,Longshot,No,No
2026-09-19,BOS@TB,Jonathan Aranda,TB,BOS,1,4,Home Run,Jonathan Aranda homers (22) on a fly ball to left field.,Yes,38,56.2,Longshot,No,No
2026-09-19,CHC@CIN,Dansby Swanson,CHC,CIN,1,9,Home Run,Dansby Swanson homers (19) on a fly ball to left center field.,Yes,69,52.7,Longshot,No,No
2026-09-19,CHC@CIN,Michael Busch,CHC,CIN,1,6,Home Run,Michael Busch homers (20) on a fly ball to right center field.,Yes,37,56.3,Longshot,No,No
2026-09-19,DET@CWS,Miguel Vargas,CWS,DET,1,6,Home Run,Miguel Vargas homers (33) on a fly ball to left center field.,Yes,44,55.5,Longshot,No,No
2026-09-19,KC@PIT,Brandon Lowe,PIT,KC,1,8,Home Run,Brandon Lowe homers (33) on a fly ball to right center field. Jared Triolo scores.,Yes,79,51.4,Longshot,No,No
2026-09-19,KC@PIT,Carter Jensen,KC,PIT,1,3,Home Run,"Umpire reviewed (home run), call on the field was upheld: Carter Jensen homers (25) on a fly ball to right center field.",Yes,33,56.5,Longshot,No,No
2026-09-19,KC@PIT,Jake Mangum,PIT,KC,1,4,Home Run,Jake Mangum homers (5) on a fly ball to left field. Nick Gonzales scores.,Yes,265,29.6,Longshot,No,No
