date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-07-19,SD@KC,Ty France,SD,KC,2,"8, 9",Home Run,Ty France hits a grand slam (13) to left field. Sung-Mun Song scores. Fernando Tatis Jr. scores. Manny Machado scores. / Ty France homers (14) on a fly ball to left center field.,Yes,35,57.5,Longshot,No,No
2026-07-19,SF@SEA,Bryce Eldridge,SF,SEA,1,1,Home Run,Bryce Eldridge homers (10) on a fly ball to center field.,Yes,2,67.1,Tier 3,Yes,Yes
2026-07-19,SF@SEA,Cole Young,SEA,SF,1,7,Home Run,Cole Young homers (13) on a fly ball to right field. Julio Rodríguez scores.,Yes,115,48.0,Longshot,No,No
2026-07-19,SF@SEA,Luke Raley,SEA,SF,1,6,Home Run,Luke Raley homers (15) on a fly ball to right center field.,No,,,,No,No
2026-07-19,STL@AZ,Geraldo Perdomo,AZ,STL,1,7,Home Run,Geraldo Perdomo hits an inside-the-park home run (7) on a line drive to left field. Adrian Del Castillo scores.,Yes,223,38.2,Longshot,No,No
2026-07-19,STL@AZ,Nolan Arenado,AZ,STL,1,8,Home Run,Nolan Arenado homers (13) on a fly ball to left center field. Tyler Locklear scores.,Yes,233,36.7,Longshot,No,No
2026-07-19,TB@BOS,Victor Mesa Jr.,TB,BOS,1,2,Home Run,Victor Mesa Jr. hits an inside-the-park home run (7) on a line drive to right-center field.,Yes,86,51.1,Longshot,No,No
2026-07-19,TB@BOS,Willson Contreras,BOS,TB,1,5,Home Run,Willson Contreras homers (22) on a fly ball to right center field. Ceddanne Rafaela scores.,Yes,20,61.0,Tier 3,Yes,No
2026-07-19,TEX@ATL,Austin Riley,ATL,TEX,2,"2, 4",Home Run,Austin Riley homers (11) on a fly ball to left field. / Austin Riley homers (12) on a line drive to center field.,Yes,82,52.0,Longshot,No,No
2026-07-19,TEX@ATL,Drake Baldwin,ATL,TEX,2,"3, 8",Home Run,Drake Baldwin homers (17) on a fly ball to right center field. / Drake Baldwin homers (18) on a fly ball to center field.,Yes,10,64.4,Tier 3,Yes,Yes
2026-07-19,TEX@ATL,Wyatt Langford,TEX,ATL,1,9,Home Run,Wyatt Langford homers (10) on a fly ball to left field.,Yes,46,56.7,Longshot,No,No
2026-07-19,WSH@ATH,CJ Abrams,WSH,ATH,1,5,Home Run,CJ Abrams homers (21) on a fly ball to center field. Curtis Mead scores.,Yes,113,48.2,Longshot,No,No
2026-07-19,WSH@ATH,Dylan Crews,WSH,ATH,1,5,Home Run,Dylan Crews homers (7) on a fly ball to left field.,Yes,120,47.4,Longshot,No,No
