date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-08-07,ATH@BOS,Jarren Duran,BOS,ATH,1,2,Home Run,Jarren Duran homers (16) on a fly ball to left center field. Andruw Monasterio scores.,Yes,80,51.4,Longshot,No,No
2026-08-07,ATH@BOS,Tyler Soderstrom,ATH,BOS,1,5,Home Run,Tyler Soderstrom homers (18) on a fly ball to right center field.,Yes,87,50.8,Longshot,No,No
2026-08-07,ATL@NYY,Austin Riley,ATL,NYY,1,8,Home Run,Austin Riley homers (14) on a fly ball to left field.,Yes,142,45.8,Longshot,No,No
2026-08-07,ATL@NYY,Matt Olson,ATL,NYY,1,9,Home Run,Matt Olson homers (33) on a line drive to center field.,Yes,43,55.0,Longshot,No,No
2026-08-07,BAL@TEX,Joc Pederson,TEX,BAL,1,6,Home Run,Joc Pederson homers (21) on a fly ball to right field. Elias Díaz scores.,Yes,60,53.5,Longshot,No,No
2026-08-07,CHC@KC,Carter Jensen,KC,CHC,1,5,Home Run,Carter Jensen homers (16) on a fly ball to left field.,Yes,37,56.5,Longshot,No,No
2026-08-07,CHC@KC,Pedro Ramírez,CHC,KC,1,8,Home Run,Pedro Ramírez homers (2) on a line drive to right field.,No,,,,No,No
2026-08-07,CIN@WSH,Daylen Lile,WSH,CIN,1,1,Home Run,Daylen Lile homers (15) on a fly ball to right field. CJ Abrams scores. Brady House scores.,Yes,56,53.9,Longshot,No,No
2026-08-07,CIN@WSH,Elly De La Cruz,CIN,WSH,1,3,Home Run,Elly De La Cruz homers (20) on a fly ball to left field.,Yes,25,58.5,Longshot,No,No
2026-08-07,CIN@WSH,Eugenio Suárez,CIN,WSH,1,2,Home Run,Eugenio Suárez homers (15) on a fly ball to left center field.,No,,,,No,No
2026-08-07,CIN@WSH,Harry Ford,WSH,CIN,1,4,Home Run,Harry Ford homers (2) on a fly ball to center field. Daylen Lile scores.,Yes,108,48.6,Longshot,No,No
2026-08-07,CIN@WSH,Matt McLain,CIN,WSH,1,3,Home Run,Matt McLain homers (10) on a fly ball to left field.,Yes,198,40.3,Longshot,No,No
2026-08-07,CLE@CWS,Angel Martínez,CLE,CWS,1,5,Home Run,Angel Martínez hits a grand slam (12) to right center field. Chase DeLauter scores. José Ramírez scores. Jo Adell scores.,Yes,148,45.5,Longshot,No,No
2026-08-07,CLE@CWS,Braden Montgomery,CWS,CLE,1,2,Home Run,Braden Montgomery homers (4) on a fly ball to center field.,Yes,247,32.5,Longshot,No,No
2026-08-07,CLE@CWS,Munetaka Murakami,CWS,CLE,1,6,Home Run,Munetaka Murakami homers (25) on a fly ball to center field.,Yes,29,57.6,Longshot,No,No
2026-08-07,CLE@CWS,Steven Kwan,CLE,CWS,1,6,Home Run,Steven Kwan homers (2) on a fly ball to right field.,Yes,213,38.7,Longshot,No,No
2026-08-07,COL@STL,Iván Herrera,STL,COL,1,3,Home Run,Iván Herrera homers (13) on a fly ball to left field.,Yes,91,50.3,Longshot,No,No
2026-08-07,DET@SF,Rafael Devers,SF,DET,1,1,Home Run,Rafael Devers homers (24) on a fly ball to center field. Jung Hoo Lee scores.,Yes,57,53.7,Longshot,No,No
2026-08-07,DET@SF,Willy Adames,SF,DET,1,5,Home Run,Willy Adames homers (19) on a fly ball to left field.,Yes,184,41.6,Longshot,No,No
2026-08-07,HOU@SD,Cam Smith,HOU,SD,2,"2, 6",Home Run,Cam Smith homers (14) on a line drive to left center field. / Cam Smith homers (15) on a fly ball to left field.,Yes,161,44.0,Longshot,No,No
2026-08-07,HOU@SD,Fernando Tatis Jr.,SD,HOU,1,5,Home Run,Fernando Tatis Jr. homers (10) on a fly ball to left field.,No,,,,No,No
2026-08-07,LAA@MIA,Mike Trout,LAA,MIA,1,1,Home Run,Mike Trout homers (19) on a fly ball to right center field.,Yes,50,54.6,Longshot,No,No
2026-08-07,LAA@MIA,Nolan Schanuel,LAA,MIA,1,7,Home Run,Nolan Schanuel homers (7) on a fly ball to center field. Mike Trout scores.,Yes,199,40.1,Longshot,No,No
2026-08-07,LAD@AZ,Andy Pages,LAD,AZ,1,8,Home Run,Andy Pages homers (19) on a fly ball to left center field.,Yes,81,51.4,Longshot,No,No
2026-08-07,LAD@AZ,Nolan Arenado,AZ,LAD,1,2,Home Run,Nolan Arenado homers (17) on a fly ball to left field.,No,,,,No,No
2026-08-07,LAD@AZ,Ryan Waldschmidt,AZ,LAD,1,9,Home Run,Ryan Waldschmidt homers (2) on a fly ball to center field. Jorge Barrosa scores.,No,,,,No,No
2026-08-07,MIN@MIL,Jackson Chourio,MIL,MIN,1,1,Home Run,Jackson Chourio homers (16) on a fly ball to center field.,Yes,41,55.7,Longshot,No,No
2026-08-07,MIN@MIL,Josh Bell,MIN,MIL,1,3,Home Run,Josh Bell homers (15) on a fly ball to left center field. Ryan Jeffers scores.,Yes,116,48.2,Longshot,No,No
2026-08-07,MIN@MIL,Kaelen Culpepper,MIN,MIL,1,4,Home Run,Kaelen Culpepper homers (1) on a fly ball to center field.,Yes,258,27.5,Longshot,No,No
2026-08-07,NYM@PIT,Marcus Semien,NYM,PIT,1,3,Home Run,Marcus Semien homers (14) on a fly ball to left center field. Carson Benge scores. Jared Young scores.,Yes,149,45.2,Longshot,No,No
2026-08-07,TB@SEA,Jonathan Aranda,TB,SEA,1,3,Home Run,Jonathan Aranda homers (15) on a fly ball to right field.,Yes,58,53.6,Longshot,No,No
2026-08-07,TB@SEA,Jonny DeLuca,TB,SEA,1,2,Home Run,Jonny DeLuca homers (8) on a fly ball to center field.,No,,,,No,No
2026-08-07,TB@SEA,Julio Rodríguez,SEA,TB,1,9,Home Run,Julio Rodríguez homers (18) on a fly ball to left field.,No,,,,No,No
2026-08-07,TOR@PHI,Andrés Giménez,TOR,PHI,1,2,Home Run,Andrés Giménez homers (8) on a fly ball to right field.,Yes,206,39.3,Longshot,No,No
2026-08-07,TOR@PHI,Josh Smith,TOR,PHI,1,8,Home Run,Josh Smith homers (2) on a fly ball to right center field.,Yes,226,37.2,Longshot,No,No
