date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-07-11,ATL@STL,Lars Nootbaar,STL,ATL,1,1,Home Run,Lars Nootbaar homers (3) on a fly ball to right center field. Iván Herrera scores. Jordan Walker scores.,Yes,99,50.3,Longshot,No,No
2026-07-11,ATL@STL,Mauricio Dubón,ATL,STL,1,7,Home Run,Mauricio Dubón homers (10) on a fly ball to left center field.,No,,,,No,No
2026-07-11,AZ@LAD,James McCann,AZ,LAD,2,"6, 8",Home Run,James McCann homers (1) on a fly ball to left field. Tim Tawa scores. Nolan Arenado scores. / James McCann homers (2) on a fly ball to left center field.,Yes,246,34.7,Longshot,No,No
2026-07-11,AZ@LAD,Nolan Arenado,AZ,LAD,1,8,Home Run,Nolan Arenado homers (12) on a fly ball to left field.,Yes,248,34.6,Longshot,No,No
2026-07-11,BOS@NYM,Andruw Monasterio,BOS,NYM,1,4,Home Run,Andruw Monasterio homers (5) on a fly ball to left field. Caleb Durbin scores.,Yes,207,39.6,Longshot,No,No
2026-07-11,BOS@NYM,Masataka Yoshida,BOS,NYM,1,8,Home Run,Masataka Yoshida homers (3) on a fly ball to right field. Caleb Durbin scores.,Yes,178,42.4,Longshot,No,No
2026-07-11,CHC@CIN,Alex Bregman,CHC,CIN,1,7,Home Run,Alex Bregman homers (8) on a fly ball to left field. Seiya Suzuki scores.,Yes,110,48.8,Longshot,No,No
2026-07-11,CHC@CIN,Carson Kelly,CHC,CIN,1,6,Home Run,Carson Kelly homers (6) on a fly ball to center field.,Yes,82,51.7,Longshot,No,No
2026-07-11,CHC@CIN,Eugenio Suárez,CIN,CHC,1,4,Home Run,Eugenio Suárez homers (10) on a fly ball to right center field.,Yes,150,45.8,Longshot,No,No
2026-07-11,CHC@CIN,JJ Bleday,CIN,CHC,1,6,Home Run,JJ Bleday homers (16) on a fly ball to right field.,Yes,44,55.6,Longshot,No,No
2026-07-11,CHC@CIN,Nathaniel Lowe,CIN,CHC,1,4,Home Run,Nathaniel Lowe homers (10) on a fly ball to right field.,Yes,96,50.8,Longshot,No,No
2026-07-11,COL@SF,Casey Schmitt,SF,COL,1,6,Home Run,Casey Schmitt homers (19) on a fly ball to left center field. Heliot Ramos scores. Luis Arraez scores.,Yes,20,60.7,Tier 3,Yes,No
2026-07-11,COL@SF,Kyle Karros,COL,SF,1,8,Home Run,Kyle Karros homers (9) on a fly ball to left center field.,Yes,170,43.1,Longshot,No,No
2026-07-11,HOU@TEX,Christian Vázquez,HOU,TEX,1,4,Home Run,Christian Vázquez homers (5) on a line drive to left center field.,Yes,265,30.1,Longshot,No,No
2026-07-11,HOU@TEX,Ezequiel Duran,TEX,HOU,2,"4, 9",Home Run,Ezequiel Duran homers (9) on a fly ball to right center field. / Ezequiel Duran homers (10) on a fly ball to left field. Cam Cauley scores.,Yes,214,38.6,Longshot,No,No
2026-07-11,HOU@TEX,LaMonte Wade Jr.,HOU,TEX,1,3,Home Run,LaMonte Wade Jr. hits a grand slam (2) to right field. Yordan Alvarez scores. Isaac Paredes scores. Jose Altuve scores.,Yes,171,42.9,Longshot,No,No
2026-07-11,HOU@TEX,Yordan Alvarez,HOU,TEX,1,1,Home Run,Yordan Alvarez homers (31) on a fly ball to center field. Jeremy Peña scores.,Yes,1,70.3,Tier 2,Yes,Yes
2026-07-11,KC@BAL,Coby Mayo,BAL,KC,1,5,Home Run,Coby Mayo homers (12) on a fly ball to left field.,Yes,80,51.9,Longshot,No,No
2026-07-11,KC@BAL,Gunnar Henderson,BAL,KC,1,8,Home Run,Gunnar Henderson homers (17) on a fly ball to right center field.,Yes,98,50.4,Longshot,No,No
2026-07-11,KC@BAL,Pete Alonso,BAL,KC,1,4,Home Run,Pete Alonso homers (21) on a fly ball to center field. Taylor Ward scores.,Yes,7,65.6,Tier 3,Yes,Yes
2026-07-11,KC@BAL,Taylor Ward,BAL,KC,1,6,Home Run,Taylor Ward homers (6) on a fly ball to right field.,Yes,62,53.5,Longshot,No,No
2026-07-11,LAA@MIN,Royce Lewis,MIN,LAA,1,2,Home Run,Royce Lewis homers (10) on a fly ball to left center field. Kody Clemens scores.,Yes,60,53.7,Longshot,No,No
2026-07-11,MIL@PIT,Esmerlyn Valdez,PIT,MIL,3,"3, 7, 4",Home Run,Esmerlyn Valdez homers (8) on a fly ball to center field. / Esmerlyn Valdez hits a grand slam (9) to right field. Henry Davis scores. Jake Mangum scores. Brandon Lowe scores. / Esmerlyn Valdez homers (10) on a fly ball to left field. Bryan Reynolds scores.,Yes,8,65.3,Tier 3,Yes,Yes
2026-07-11,MIL@PIT,Jake Bauers,MIL,PIT,1,2,Home Run,Jake Bauers homers (18) on a fly ball to right field. William Contreras scores.,Yes,25,59.6,Longshot,No,No
