date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-06-14,AZ@CIN,Gabriel Moreno,AZ,CIN,1,8,Home Run,Gabriel Moreno homers (6) on a fly ball to right field.,Yes,24,60.7,Tier 3,No,No
2026-06-14,AZ@CIN,Geraldo Perdomo,AZ,CIN,1,6,Home Run,Geraldo Perdomo homers (4) on a fly ball to right field. Ildemaro Vargas scores.,Yes,92,45.6,Longshot,No,No
2026-06-14,AZ@CIN,JJ Bleday,CIN,AZ,1,1,Home Run,JJ Bleday homers (12) on a fly ball to right center field.,Yes,7,65.0,Tier 3,Yes,Yes
2026-06-14,AZ@CIN,Noelvi Marte,CIN,AZ,1,6,Home Run,Noelvi Marte homers (3) on a fly ball to left center field.,Yes,56,51.7,Longshot,No,No
2026-06-14,AZ@CIN,Tommy Troy,AZ,CIN,1,3,Home Run,Tommy Troy homers (2) on a fly ball to left field.,Yes,103,42.1,Longshot,No,No
2026-06-14,CHC@SF,Matt Chapman,SF,CHC,1,5,Home Run,Matt Chapman homers (7) on a line drive to center field. Drew Gilbert scores.,Yes,63,50.8,Longshot,No,No
2026-06-14,COL@ATH,Hunter Goodman,COL,ATH,2,"1, 5",Home Run,Hunter Goodman homers (19) on a fly ball to center field. Tyler Freeman scores. / Hunter Goodman homers (20) on a line drive to left field.,Yes,10,64.6,Tier 3,Yes,Yes
2026-06-14,COL@ATH,Max Muncy,ATH,COL,1,5,Home Run,Max Muncy homers (3) on a line drive to left field. Zack Gelof scores.,Yes,32,57.9,Longshot,No,No
2026-06-14,COL@ATH,TJ Rumfield,COL,ATH,1,8,Home Run,TJ Rumfield homers (9) on a fly ball to right field.,Yes,69,49.7,Longshot,No,No
2026-06-14,COL@ATH,Troy Johnston,COL,ATH,1,4,Home Run,Troy Johnston homers (3) on a line drive to right field. Kyle Karros scores.,Yes,94,45.2,Longshot,No,No
2026-06-14,COL@ATH,Tyler Soderstrom,ATH,COL,1,7,Home Run,Tyler Soderstrom homers (12) on a fly ball to center field.,Yes,2,69.9,Tier 3,Yes,Yes
2026-06-14,COL@ATH,Willi Castro,COL,ATH,2,"2, 8",Home Run,Willi Castro homers (4) on a fly ball to left center field. Kyle Karros scores. / Willi Castro hits a grand slam (5) to right field. Kyle Karros scores. Troy Johnston scores. Braxton Fulford scores.,Yes,55,52.5,Longshot,No,No
2026-06-14,NYY@TOR,Ben Rice,NYY,TOR,1,9,Home Run,Ben Rice homers (19) on a fly ball to right field. Ryan McMahon scores.,Yes,30,57.9,Longshot,No,No
2026-06-14,NYY@TOR,Davis Schneider,TOR,NYY,1,6,Home Run,Davis Schneider homers (2) on a fly ball to center field.,Yes,113,39.0,Longshot,No,No
2026-06-14,NYY@TOR,José Caballero,NYY,TOR,1,9,Home Run,José Caballero homers (6) on a fly ball to center field. Jasson Domínguez scores. Jazz Chisholm Jr. scores.,Yes,120,35.6,Longshot,No,No
2026-06-14,STL@MIN,Alec Burleson,STL,MIN,1,4,Home Run,Alec Burleson homers (13) on a fly ball to right field.,Yes,9,64.7,Tier 3,Yes,Yes
2026-06-14,STL@MIN,JJ Wetherholt,STL,MIN,1,6,Home Run,JJ Wetherholt homers (10) on a fly ball to right field. Nathan Church scores.,Yes,29,58.7,Longshot,No,No
2026-06-14,STL@MIN,Victor Caratini,MIN,STL,1,4,Home Run,Victor Caratini homers (4) on a fly ball to right center field. Josh Bell scores.,Yes,67,49.9,Longshot,No,No
2026-06-14,TB@LAA,Ben Williamson,TB,LAA,1,4,Home Run,Ben Williamson homers (1) on a fly ball to center field.,Yes,99,43.2,Longshot,No,No
2026-06-14,TB@LAA,Donovan Walton,LAA,TB,1,5,Home Run,Donovan Walton homers (1) on a fly ball to right center field.,Yes,111,39.1,Longshot,No,No
2026-06-14,TB@LAA,Junior Caminero,TB,LAA,1,8,Home Run,Junior Caminero homers (15) on a fly ball to left field. Cedric Mullins scores.,Yes,20,62.2,Tier 3,Yes,No
2026-06-14,TB@LAA,Victor Mesa Jr.,TB,LAA,1,8,Home Run,Victor Mesa Jr. homers (2) on a line drive to right center field. Hunter Feduccia scores.,Yes,81,47.5,Longshot,No,No
2026-06-14,TEX@BOS,Kyle Higashioka,TEX,BOS,1,2,Home Run,Kyle Higashioka homers (5) on a fly ball to left center field. Justin Foscue scores. Cody Freeman scores.,Yes,72,49.4,Longshot,No,No
2026-06-14,TEX@BOS,Willson Contreras,BOS,TEX,2,"2, 6",Home Run,Willson Contreras homers (15) on a fly ball to left field. / Willson Contreras homers (16) on a fly ball to left center field.,Yes,18,63.1,Tier 3,Yes,No
2026-06-14,TEX@BOS,Wyatt Langford,TEX,BOS,1,1,Home Run,Wyatt Langford homers (3) on a fly ball to left field.,Yes,40,56.1,Longshot,No,No
