date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-07-01,CIN@MIL,Noelvi Marte,CIN,MIL,1,2,Home Run,Noelvi Marte homers (5) on a line drive to left field. Tyler Stephenson scores.,Yes,95,44.5,Longshot,No,No
2026-07-01,LAD@ATH,Alika Williams,ATH,LAD,1,8,Home Run,Alika Williams homers (2) on a fly ball to left center field.,Yes,132,37.1,Longshot,No,No
2026-07-01,LAD@ATH,Freddie Freeman,LAD,ATH,1,3,Home Run,Freddie Freeman homers (14) on a fly ball to right center field.,Yes,29,57.5,Longshot,No,No
2026-07-01,LAD@ATH,Jonah Heim,ATH,LAD,1,2,Home Run,Jonah Heim homers (8) on a fly ball to center field.,Yes,65,49.4,Longshot,No,No
2026-07-01,LAD@ATH,Shea Langeliers,ATH,LAD,1,5,Home Run,Shea Langeliers homers (20) on a line drive to left center field.,Yes,26,58.6,Longshot,No,No
2026-07-01,MIA@COL,Hunter Goodman,COL,MIA,1,5,Home Run,Hunter Goodman homers (27) on a fly ball to left center field. Mickey Moniak scores.,Yes,14,61.9,Tier 3,Yes,No
2026-07-01,MIA@COL,Joe Mack,MIA,COL,1,7,Home Run,Joe Mack hits an inside-the-park home run (6) on a sharp fly ball to right-center field.,No,,,,No,No
2026-07-01,MIA@COL,Kyle Karros,COL,MIA,1,7,Home Run,Kyle Karros homers (6) on a fly ball to center field.,Yes,103,42.7,Longshot,No,No
2026-07-01,MIA@COL,Mickey Moniak,COL,MIA,1,1,Home Run,Mickey Moniak homers (14) on a fly ball to center field.,Yes,23,59.3,Longshot,No,No
2026-07-01,MIN@HOU,Josh Bell,MIN,HOU,1,1,Home Run,Josh Bell homers (11) on a fly ball to center field. Trevor Larnach scores.,Yes,58,52.3,Longshot,No,No
2026-07-01,MIN@HOU,Kody Clemens,MIN,HOU,1,2,Home Run,Kody Clemens homers (14) on a fly ball to right center field. Luke Keaschall scores. Brooks Lee scores.,Yes,31,56.8,Longshot,No,No
2026-07-01,MIN@HOU,Luke Keaschall,MIN,HOU,1,8,Home Run,Luke Keaschall homers (3) on a fly ball to left center field.,Yes,144,30.2,Longshot,No,No
2026-07-01,PIT@PHI,Alec Bohm,PHI,PIT,1,8,Home Run,Alec Bohm homers (10) on a fly ball to center field. Brandon Marsh scores.,Yes,99,43.3,Longshot,No,No
2026-07-01,PIT@PHI,Brandon Marsh,PHI,PIT,1,3,Home Run,Brandon Marsh homers (15) on a fly ball to right field.,Yes,35,56.0,Longshot,No,No
2026-07-01,PIT@PHI,Henry Davis,PIT,PHI,1,3,Home Run,Henry Davis homers (7) on a fly ball to left center field.,Yes,88,46.0,Longshot,No,No
2026-07-01,PIT@PHI,Trea Turner,PHI,PIT,1,2,Home Run,Trea Turner homers (10) on a fly ball to left field. Gabriel Rincones Jr. scores. Justin Crawford scores.,Yes,69,49.0,Longshot,No,No
2026-07-01,SF@AZ,Heliot Ramos,SF,AZ,1,5,Home Run,Heliot Ramos homers (6) on a fly ball to center field.,Yes,39,55.2,Longshot,No,No
2026-07-01,SF@AZ,Victor Bericoto,SF,AZ,1,5,Home Run,Victor Bericoto homers (4) on a fly ball to left center field. Jung Hoo Lee scores.,Yes,28,58.0,Longshot,No,No
2026-07-01,STL@ATL,Ozzie Albies,ATL,STL,1,3,Home Run,Ozzie Albies homers (13) on a fly ball to right center field.,Yes,87,46.1,Longshot,No,No
2026-07-01,TB@KC,Cedric Mullins,TB,KC,1,6,Home Run,Cedric Mullins homers (9) on a fly ball to right field.,Yes,62,50.6,Longshot,No,No
2026-07-01,TB@KC,Junior Caminero,TB,KC,1,1,Home Run,Junior Caminero homers (24) on a fly ball to left field. Jonathan Aranda scores.,Yes,5,66.9,Tier 3,Yes,Yes
