date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-06-26,ATH@LAA,Jo Adell,LAA,ATH,1,5,Home Run,Jo Adell homers (11) on a fly ball to right center field. Zach Neto scores.,Yes,96,52.1,Longshot,No,No
2026-06-26,AZ@TB,Cedric Mullins,TB,AZ,1,7,Home Run,Cedric Mullins homers (7) on a fly ball to right center field.,Yes,174,44.1,Longshot,No,No
2026-06-26,AZ@TB,Geraldo Perdomo,AZ,TB,1,1,Home Run,Geraldo Perdomo homers (5) on a fly ball to right center field.,Yes,230,38.8,Longshot,No,No
2026-06-26,AZ@TB,Junior Caminero,TB,AZ,1,1,Home Run,Junior Caminero homers (20) on a fly ball to center field. Yandy Díaz scores. Jonathan Aranda scores.,Yes,16,62.5,Tier 3,Yes,No
2026-06-26,CHC@MIL,Garrett Mitchell,MIL,CHC,1,6,Home Run,Garrett Mitchell homers (6) on a fly ball to right center field. Jake Bauers scores.,Yes,92,52.6,Longshot,No,No
2026-06-26,CHC@MIL,Seiya Suzuki,CHC,MIL,1,5,Home Run,Seiya Suzuki homers (11) on a fly ball to center field.,Yes,175,44.1,Longshot,No,No
2026-06-26,CHC@MIL,William Contreras,MIL,CHC,1,7,Home Run,William Contreras homers (9) on a fly ball to left center field. Jackson Chourio scores.,Yes,56,56.0,Longshot,No,No
2026-06-26,CIN@PIT,Esmerlyn Valdez,PIT,CIN,1,6,Home Run,Esmerlyn Valdez homers (3) on a fly ball to left field.,Yes,11,63.9,Tier 3,Yes,No
2026-06-26,CIN@PIT,Konnor Griffin,PIT,CIN,1,1,Home Run,Konnor Griffin homers (5) on a fly ball to left center field.,Yes,115,49.9,Longshot,No,No
2026-06-26,CIN@PIT,Marcell Ozuna,PIT,CIN,1,6,Home Run,Marcell Ozuna homers (7) on a fly ball to center field.,Yes,77,53.9,Longshot,No,No
2026-06-26,CIN@PIT,Noelvi Marte,CIN,PIT,1,8,Home Run,Noelvi Marte homers (4) on a line drive to left center field. Sal Stewart scores.,No,,,,No,No
2026-06-26,COL@MIN,Brooks Lee,MIN,COL,1,2,Home Run,Brooks Lee homers (14) on a fly ball to right field. Royce Lewis scores.,Yes,135,48.2,Longshot,No,No
2026-06-26,COL@MIN,Hunter Goodman,COL,MIN,1,9,Home Run,Hunter Goodman homers (22) on a fly ball to left field. Braxton Fulford scores.,Yes,61,55.6,Longshot,No,No
2026-06-26,COL@MIN,Jake McCarthy,COL,MIN,1,9,Home Run,Jake McCarthy homers (6) on a fly ball to right center field. Edouard Julien scores.,Yes,167,44.8,Longshot,No,No
2026-06-26,COL@MIN,Kody Clemens,MIN,COL,1,1,Home Run,Kody Clemens homers (12) on a fly ball to right field. Byron Buxton scores.,Yes,14,63.0,Tier 3,Yes,No
2026-06-26,HOU@DET,Colt Keith,DET,HOU,1,4,Home Run,Colt Keith homers (5) on a fly ball to right field.,Yes,187,42.9,Longshot,No,No
2026-06-26,HOU@DET,James Outman,DET,HOU,1,4,Home Run,James Outman homers (2) on a fly ball to right field. Zach McKinstry scores. Matt Vierling scores.,Yes,251,35.7,Longshot,No,No
2026-06-26,HOU@DET,Kerry Carpenter,DET,HOU,1,3,Home Run,Kerry Carpenter homers (11) on a fly ball to right field. Kevin McGonigle scores.,Yes,117,49.8,Longshot,No,No
2026-06-26,KC@CWS,Andrew Benintendi,CWS,KC,1,4,Home Run,Andrew Benintendi homers (10) on a fly ball to right field.,Yes,105,51.3,Longshot,No,No
2026-06-26,KC@CWS,Jacob Gonzalez,CWS,KC,1,3,Home Run,Jacob Gonzalez homers (2) on a fly ball to right field. Braden Montgomery scores. Tristan Peters scores.,Yes,250,35.8,Longshot,No,No
2026-06-26,KC@CWS,Kyle Teel,CWS,KC,1,5,Home Run,Kyle Teel homers (1) on a fly ball to right center field. Miguel Vargas scores.,Yes,216,40.3,Longshot,No,No
2026-06-26,KC@CWS,Miguel Vargas,CWS,KC,1,3,Home Run,Miguel Vargas homers (18) on a fly ball to left field. Jacob Gonzalez scores. Sam Antonacci scores.,Yes,78,53.9,Longshot,No,No
2026-06-26,KC@CWS,Tristan Peters,CWS,KC,1,6,Home Run,Tristan Peters hits a grand slam (4) to right center field. Colson Montgomery scores. Chase Meidroth scores. Braden Montgomery scores.,Yes,260,33.9,Longshot,No,No
2026-06-26,LAD@SD,Mookie Betts,LAD,SD,1,2,Home Run,Mookie Betts homers (10) on a fly ball to left field.,Yes,127,48.7,Longshot,No,No
2026-06-26,LAD@SD,Ty France,SD,LAD,1,2,Home Run,Ty France homers (10) on a fly ball to left field. Manny Machado scores. Gavin Sheets scores.,Yes,103,51.5,Longshot,No,No
2026-06-26,NYY@BOS,Willson Contreras,BOS,NYY,1,3,Home Run,Willson Contreras homers (17) on a fly ball to left field.,Yes,66,55.1,Longshot,No,No
2026-06-26,SEA@CLE,Colt Emerson,SEA,CLE,1,3,Home Run,Colt Emerson homers (7) on a fly ball to right field.,Yes,268,30.3,Longshot,No,No
2026-06-26,TEX@TOR,Justin Foscue,TEX,TOR,1,3,Home Run,Justin Foscue homers (5) on a fly ball to left field. Jake Burger scores.,Yes,63,55.4,Longshot,No,No
2026-06-26,TEX@TOR,Kazuma Okamoto,TOR,TEX,1,8,Home Run,Kazuma Okamoto homers (19) on a fly ball to left center field. Vladimir Guerrero Jr. scores.,Yes,19,61.3,Tier 3,Yes,No
