date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-06-13,ATL@NYM,Eli White,ATL,NYM,1,4,Home Run,Eli White homers (3) on a fly ball to left field.,Yes,161,46.1,Longshot,No,No
2026-06-13,ATL@NYM,Michael Harris II,ATL,NYM,1,8,Home Run,Michael Harris II homers (14) on a fly ball to right field.,Yes,43,58.4,Longshot,No,No
2026-06-13,AZ@CIN,Corbin Carroll,AZ,CIN,1,1,Home Run,Corbin Carroll homers (12) on a fly ball to right center field.,Yes,23,62.4,Tier 3,No,No
2026-06-13,AZ@CIN,Noelvi Marte,CIN,AZ,1,8,Home Run,Noelvi Marte homers (2) on a fly ball to left center field.,Yes,228,39.3,Longshot,No,No
2026-06-13,CHC@SF,Ian Happ,CHC,SF,1,5,Home Run,Ian Happ homers (16) on a fly ball to left field.,Yes,174,44.9,Longshot,No,No
2026-06-13,CHC@SF,Pedro Ramírez,CHC,SF,1,5,Home Run,Pedro Ramírez homers (1) on a fly ball to center field.,No,,,,No,No
2026-06-13,CHC@SF,Pete Crow-Armstrong,CHC,SF,1,1,Home Run,Pete Crow-Armstrong homers (12) on a fly ball to left center field.,Yes,136,48.9,Longshot,No,No
2026-06-13,COL@ATH,Brett Sullivan,COL,ATH,1,3,Home Run,Brett Sullivan homers (4) on a fly ball to right field.,No,,,,No,No
2026-06-13,COL@ATH,Zack Gelof,ATH,COL,1,4,Home Run,Zack Gelof homers (9) on a fly ball to left center field. Henry Bolte scores.,Yes,139,48.8,Longshot,No,No
2026-06-13,DET@CLE,Daniel Schneemann,CLE,DET,1,3,Home Run,Daniel Schneemann homers (5) on a fly ball to right center field. José Ramírez scores.,No,,,,No,No
2026-06-13,HOU@KC,Brice Matthews,HOU,KC,1,5,Home Run,Brice Matthews homers (6) on a fly ball to center field. Jake Meyers scores.,Yes,117,50.6,Longshot,No,No
2026-06-13,HOU@KC,Christian Walker,HOU,KC,1,4,Home Run,Christian Walker homers (18) on a line drive to left field. Yordan Alvarez scores.,Yes,45,58.4,Longshot,No,No
2026-06-13,HOU@KC,Jake Meyers,HOU,KC,1,6,Home Run,Jake Meyers homers (3) on a fly ball to left center field.,Yes,208,41.4,Longshot,No,No
2026-06-13,HOU@KC,Jose Altuve,HOU,KC,1,8,Home Run,Jose Altuve homers (6) on a fly ball to left field. Isaac Paredes scores.,Yes,167,45.5,Longshot,No,No
2026-06-13,HOU@KC,Lane Thomas,KC,HOU,1,4,Home Run,Lane Thomas homers (3) on a fly ball to left center field.,Yes,225,39.5,Longshot,No,No
2026-06-13,LAD@CWS,Max Muncy,LAD,CWS,2,"1, 8",Home Run,Max Muncy homers (15) on a fly ball to right center field. Mookie Betts scores. / Max Muncy homers (16) on a fly ball to center field. Mookie Betts scores.,Yes,31,60.7,Tier 3,No,No
2026-06-13,LAD@CWS,Shohei Ohtani,LAD,CWS,1,1,Home Run,Shohei Ohtani homers (14) on a fly ball to right field.,Yes,5,70.1,Tier 2,Yes,Yes
2026-06-13,LAD@CWS,Tristan Peters,CWS,LAD,1,9,Home Run,Tristan Peters homers (3) on a fly ball to right field.,Yes,249,35.1,Longshot,No,No
2026-06-13,NYY@TOR,Jasson Domínguez,NYY,TOR,1,4,Home Run,Jasson Domínguez homers (2) on a line drive to right field.,Yes,106,51.4,Longshot,No,No
2026-06-13,NYY@TOR,Kazuma Okamoto,TOR,NYY,1,3,Home Run,Kazuma Okamoto homers (15) on a line drive to left field.,Yes,41,59.0,Longshot,No,No
2026-06-13,NYY@TOR,Paul Goldschmidt,NYY,TOR,1,9,Home Run,Paul Goldschmidt homers (9) on a fly ball to left field. Cody Bellinger scores.,Yes,88,53.6,Longshot,No,No
2026-06-13,PHI@MIL,Edmundo Sosa,PHI,MIL,1,2,Home Run,Edmundo Sosa homers (4) on a fly ball to right center field.,Yes,177,44.6,Longshot,No,No
2026-06-13,PHI@MIL,Garrett Mitchell,MIL,PHI,1,4,Home Run,Garrett Mitchell homers (4) on a fly ball to center field. William Contreras scores.,Yes,76,54.8,Longshot,No,No
