date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-08-15,AZ@ATL,Ildemaro Vargas,AZ,ATL,1,9,Home Run,Ildemaro Vargas homers (8) on a line drive to left center field. Gabriel Moreno scores. Nolan Arenado scores.,Yes,192,42.7,Longshot,No,No
2026-08-15,AZ@ATL,Nolan Arenado,AZ,ATL,2,"3, 7",Home Run,Nolan Arenado homers (19) on a fly ball to left field. Gabriel Moreno scores. / Nolan Arenado homers (20) on a fly ball to left field.,Yes,122,47.6,Longshot,No,No
2026-08-15,AZ@ATL,Ronald Acuña Jr.,ATL,AZ,1,1,Home Run,Ronald Acuña Jr. homers (13) on a fly ball to center field.,No,,,,No,No
2026-08-15,BAL@TB,Christian Encarnacion-Strand,BAL,TB,1,6,Home Run,Christian Encarnacion-Strand homers (5) on a fly ball to left center field.,Yes,35,56.2,Longshot,No,No
2026-08-15,BAL@TB,Pete Alonso,BAL,TB,1,5,Home Run,Pete Alonso homers (27) on a fly ball to right center field.,Yes,7,65.8,Tier 3,Yes,Yes
2026-08-15,BOS@PIT,Wilyer Abreu,BOS,PIT,1,2,Home Run,Wilyer Abreu homers (22) on a fly ball to right field.,Yes,54,54.3,Longshot,No,No
2026-08-15,COL@SF,Drew Gilbert,SF,COL,1,3,Home Run,Drew Gilbert homers (6) on a fly ball to right field.,Yes,121,47.6,Longshot,No,No
2026-08-15,CWS@DET,Eduardo Valencia,DET,CWS,1,4,Home Run,Eduardo Valencia homers (6) on a fly ball to left field.,Yes,11,63.3,Tier 3,Yes,No
2026-08-15,MIA@CIN,Jakob Marsee,MIA,CIN,1,3,Home Run,Jakob Marsee homers (7) on a fly ball to right center field.,Yes,119,47.8,Longshot,No,No
2026-08-15,MIA@CIN,Joe Mack,MIA,CIN,1,4,Home Run,Joe Mack homers (12) on a line drive to right center field.,Yes,123,47.5,Longshot,No,No
2026-08-15,MIA@CIN,Ke'Bryan Hayes,CIN,MIA,1,5,Home Run,Ke'Bryan Hayes homers (5) on a fly ball to left field.,Yes,170,43.8,Longshot,No,No
2026-08-15,MIA@CIN,Matt McLain,CIN,MIA,1,5,Home Run,Matt McLain homers (11) on a line drive to left field.,Yes,156,44.5,Longshot,No,No
2026-08-15,MIL@LAD,Joey Ortiz,MIL,LAD,1,2,Home Run,Joey Ortiz homers (6) on a fly ball to left field. William Contreras scores.,Yes,197,42.1,Longshot,No,No
2026-08-15,MIL@LAD,William Contreras,MIL,LAD,1,4,Home Run,William Contreras homers (12) on a fly ball to left center field. Jake Bauers scores.,Yes,66,53.4,Longshot,No,No
2026-08-15,PHI@MIN,Bryson Stott,PHI,MIN,1,5,Home Run,Bryson Stott homers (9) on a fly ball to right field. Alec Bohm scores. Edmundo Sosa scores.,No,,,,No,No
2026-08-15,SEA@HOU,Christian Vázquez,HOU,SEA,1,2,Home Run,Christian Vázquez homers (6) on a line drive to left field.,Yes,265,29.8,Longshot,No,No
2026-08-15,SEA@HOU,Cole Young,SEA,HOU,1,9,Home Run,Cole Young homers (15) on a fly ball to right field. Julio Rodríguez scores. Josh Naylor scores.,Yes,166,44.0,Longshot,No,No
2026-08-15,SEA@HOU,Isaac Paredes,HOU,SEA,1,8,Home Run,Isaac Paredes homers (16) on a fly ball to left center field. Jeremy Peña scores.,Yes,185,42.9,Longshot,No,No
2026-08-15,STL@CHC,Alec Burleson,STL,CHC,1,8,Home Run,Alec Burleson homers (20) on a fly ball to left center field.,Yes,32,57.5,Longshot,No,No
2026-08-15,STL@CHC,Blaze Jordan,STL,CHC,1,6,Home Run,Blaze Jordan homers (2) on a fly ball to left center field.,Yes,118,47.9,Longshot,No,No
2026-08-15,STL@CHC,Joshua Báez,STL,CHC,3,"1, 4, 6",Home Run,Joshua Báez homers (1) on a fly ball to center field. Alec Burleson scores. / Joshua Báez homers (2) on a fly ball to left field. / Joshua Báez homers (3) on a line drive to right field. Alec Burleson scores.,Yes,140,45.5,Longshot,No,No
2026-08-15,STL@CHC,Michael Conforto,CHC,STL,1,2,Home Run,Michael Conforto homers (10) on a fly ball to right field. Nico Hoerner scores. Pedro Ramírez scores.,Yes,41,55.2,Longshot,No,No
2026-08-15,TEX@ATH,Henry Bolte,ATH,TEX,1,2,Home Run,"Umpire reviewed (home run), call on the field was overturned: Henry Bolte homers (6) on a line drive to left field. Brian Serven scores. Alika Williams scores.",Yes,131,46.4,Longshot,No,No
2026-08-15,TEX@ATH,Wyatt Langford,TEX,ATH,1,6,Home Run,Wyatt Langford homers (14) on a fly ball to left center field. Corey Seager scores.,Yes,190,42.8,Longshot,No,No
2026-08-15,WSH@NYM,Andrés Chaparro,WSH,NYM,1,4,Home Run,Andrés Chaparro homers (7) on a fly ball to left field.,Yes,52,54.4,Longshot,No,No
2026-08-15,WSH@NYM,Brady House,WSH,NYM,1,6,Home Run,Brady House homers (9) on a fly ball to left field. Andrew Pinckney scores. Andrés Chaparro scores.,Yes,73,52.5,Longshot,No,No
2026-08-15,WSH@NYM,Carson Benge,NYM,WSH,1,6,Home Run,Carson Benge homers (14) on a fly ball to right field.,Yes,114,48.1,Longshot,No,No
