date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-07-21,ATH@AZ,Jacob Wilson,ATH,AZ,1,9,Home Run,Jacob Wilson homers (7) on a fly ball to left field. Donovan Walton scores.,Yes,190,38.7,Longshot,No,No
2026-07-21,ATH@AZ,Max Kepler,AZ,ATH,1,1,Home Run,Max Kepler homers (2) on a fly ball to right center field. Ketel Marte scores. Gabriel Moreno scores.,No,,,,No,No
2026-07-21,ATH@AZ,Shea Langeliers,ATH,AZ,1,8,Home Run,Shea Langeliers homers (23) on a fly ball to left center field.,Yes,34,55.9,Longshot,No,No
2026-07-21,CIN@SEA,Elly De La Cruz,CIN,SEA,1,1,Home Run,Elly De La Cruz homers (17) on a fly ball to right center field.,Yes,24,57.9,Longshot,No,No
2026-07-21,CIN@SEA,Eugenio Suárez,CIN,SEA,1,4,Home Run,Eugenio Suárez homers (13) on a fly ball to center field.,No,,,,No,No
2026-07-21,CIN@SEA,Julio Rodríguez,SEA,CIN,1,8,Home Run,Julio Rodríguez homers (15) on a fly ball to left center field.,No,,,,No,No
2026-07-21,CIN@SEA,Nathaniel Lowe,CIN,SEA,1,9,Home Run,Nathaniel Lowe homers (12) on a fly ball to left field.,No,,,,No,No
2026-07-21,CIN@SEA,Weston Wilson,SEA,CIN,1,7,Home Run,Weston Wilson homers (3) on a fly ball to left field.,No,,,,No,No
2026-07-21,CWS@TEX,Brandon Nimmo,TEX,CWS,1,1,Home Run,Brandon Nimmo homers (10) on a fly ball to left field. Wyatt Langford scores.,Yes,31,56.2,Longshot,No,No
2026-07-21,CWS@TEX,Wyatt Langford,TEX,CWS,1,5,Home Run,Wyatt Langford homers (11) on a fly ball to left field. Alejandro Osuna scores.,Yes,30,56.3,Longshot,No,No
2026-07-21,DET@CHC,Dillon Dingler,DET,CHC,1,9,Home Run,Dillon Dingler homers (22) on a fly ball to left center field. Hao-Yu Lee scores.,Yes,50,53.3,Longshot,No,No
2026-07-21,DET@CHC,Michael Conforto,CHC,DET,1,5,Home Run,Michael Conforto homers (9) on a fly ball to right center field. Dansby Swanson scores.,No,,,,No,No
2026-07-21,LAD@PHI,Max Muncy,LAD,PHI,1,4,Home Run,Max Muncy homers (19) on a fly ball to center field. Andy Pages scores.,Yes,25,57.8,Longshot,No,No
2026-07-21,MIA@HOU,Isaac Paredes,HOU,MIA,1,5,Home Run,Isaac Paredes homers (13) on a fly ball to left field. Jeremy Peña scores. Yordan Alvarez scores.,Yes,169,41.4,Longshot,No,No
2026-07-21,MIA@HOU,Jeremy Peña,HOU,MIA,1,1,Home Run,"Umpire reviewed (home run), call on the field was overturned: Jeremy Peña homers (8) on a line drive to left center field.",Yes,144,44.3,Longshot,No,No
2026-07-21,MIA@HOU,Joe Mack,MIA,HOU,1,7,Home Run,Joe Mack homers (9) on a fly ball to right center field. Javier Sanoja scores.,Yes,113,46.7,Longshot,No,No
2026-07-21,MIN@CLE,Ryan Jeffers,MIN,CLE,1,1,Home Run,Ryan Jeffers homers (9) on a fly ball to left field.,Yes,57,52.2,Longshot,No,No
2026-07-21,NYM@MIL,Jared Young,NYM,MIL,1,2,Home Run,Jared Young homers (7) on a fly ball to right center field.,Yes,116,46.4,Longshot,No,No
2026-07-21,NYM@MIL,Luis Robert Jr.,NYM,MIL,1,8,Home Run,Luis Robert Jr. homers (3) on a fly ball to left center field.,No,,,,No,No
2026-07-21,SD@ATL,Fernando Tatis Jr.,SD,ATL,1,8,Home Run,Fernando Tatis Jr. homers (8) on a fly ball to left center field. Luis Rengifo scores.,Yes,46,54.0,Longshot,No,No
2026-07-21,SD@ATL,Jackson Merrill,SD,ATL,1,4,Home Run,Jackson Merrill homers (13) on a fly ball to right center field.,Yes,49,53.4,Longshot,No,No
2026-07-21,SD@ATL,Manny Machado,SD,ATL,2,"5, 6",Home Run,Manny Machado homers (21) on a fly ball to left field. / Manny Machado homers (22) on a fly ball to center field.,Yes,48,53.5,Longshot,No,No
2026-07-21,SF@KC,Carter Jensen,KC,SF,1,3,Home Run,Carter Jensen homers (14) on a fly ball to right center field.,Yes,41,54.4,Longshot,No,No
2026-07-21,STL@LAA,Jo Adell,LAA,STL,1,1,Home Run,Jo Adell homers (15) on a fly ball to left center field. Vaughn Grissom scores.,Yes,47,53.8,Longshot,No,No
2026-07-21,TB@TOR,Nick Fortes,TB,TOR,1,5,Home Run,Nick Fortes homers (4) on a fly ball to left center field. Chandler Simpson scores. Ben Williamson scores.,No,,,,No,No
2026-07-21,TB@TOR,Yandy Díaz,TB,TOR,1,9,Home Run,Yandy Díaz homers (14) on a fly ball to center field. Taylor Walls scores. Nick Fortes scores.,No,,,,No,No
2026-07-21,WSH@COL,CJ Abrams,WSH,COL,2,"1, 3",Home Run,CJ Abrams homers (23) on a fly ball to center field. José Tena scores. / CJ Abrams homers (24) on a fly ball to right center field. José Tena scores.,Yes,39,54.5,Longshot,No,No
2026-07-21,WSH@COL,Hunter Goodman,COL,WSH,1,8,Home Run,Hunter Goodman homers (31) on a fly ball to left center field.,Yes,13,60.2,Tier 3,Yes,No
2026-07-21,WSH@COL,Mickey Moniak,COL,WSH,1,6,Home Run,Mickey Moniak homers (16) on a fly ball to right center field.,Yes,64,51.6,Longshot,No,No
