date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-08-09,ATL@NYY,Matt Olson,ATL,NYY,1,7,Home Run,Matt Olson homers (34) on a line drive to right center field.,Yes,4,68.0,Tier 3,Yes,Yes
2026-08-09,ATL@NYY,Trent Grisham,NYY,ATL,1,8,Home Run,Trent Grisham homers (13) on a fly ball to right center field.,Yes,14,62.9,Tier 3,Yes,No
2026-08-09,BAL@TEX,Brandon Nimmo,TEX,BAL,1,3,Home Run,Brandon Nimmo homers (13) on a fly ball to center field. Wyatt Langford scores. Ezequiel Duran scores.,Yes,33,58.2,Longshot,No,No
2026-08-09,BAL@TEX,Colton Cowser,BAL,TEX,1,2,Home Run,Colton Cowser homers (9) on a fly ball to center field.,Yes,131,47.8,Longshot,No,No
2026-08-09,BAL@TEX,Pete Alonso,BAL,TEX,2,"2, 4",Home Run,Pete Alonso homers (24) on a fly ball to left field. Gunnar Henderson scores. / Pete Alonso homers (25) on a fly ball to left center field. Gunnar Henderson scores.,Yes,17,62.1,Tier 3,Yes,No
2026-08-09,BAL@TEX,Tyler O'Neill,BAL,TEX,1,6,Home Run,Tyler O'Neill homers (10) on a fly ball to center field. Jackson Holliday scores.,Yes,65,54.4,Longshot,No,No
2026-08-09,CHC@KC,Ian Happ,CHC,KC,1,6,Home Run,Ian Happ homers (20) on a fly ball to right field. Alex Bregman scores.,Yes,50,55.6,Longshot,No,No
2026-08-09,CHC@KC,Miguel Amaya,CHC,KC,1,7,Home Run,Miguel Amaya homers (4) on a fly ball to left field. Nico Hoerner scores. Dansby Swanson scores.,Yes,218,38.8,Longshot,No,No
2026-08-09,CHC@KC,Starling Marte,KC,CHC,1,4,Home Run,Starling Marte homers (2) on a fly ball to left field. Salvador Perez scores.,Yes,111,49.7,Longshot,No,No
2026-08-09,CLE@CWS,Colson Montgomery,CWS,CLE,1,3,Home Run,Colson Montgomery homers (26) on a fly ball to right field. Randal Grichuk scores. Braden Montgomery scores.,Yes,105,50.3,Longshot,No,No
2026-08-09,COL@STL,Alec Burleson,STL,COL,1,5,Home Run,Alec Burleson homers (19) on a fly ball to right center field.,Yes,7,65.4,Tier 3,Yes,Yes
2026-08-09,COL@STL,Brett Sullivan,COL,STL,1,6,Home Run,Brett Sullivan homers (5) on a fly ball to right center field. Willi Castro scores.,Yes,71,53.8,Longshot,No,No
2026-08-09,COL@STL,Hunter Goodman,COL,STL,1,8,Home Run,Hunter Goodman homers (34) on a fly ball to left field.,Yes,12,63.7,Tier 3,Yes,No
2026-08-09,HOU@SD,Austin Hays,SD,HOU,1,8,Home Run,Austin Hays homers (2) on a line drive to left field. Jase Bowen scores.,No,,,,No,No
2026-08-09,HOU@SD,Daulton Varsho,HOU,SD,1,2,Home Run,Daulton Varsho homers (8) on a fly ball to right center field. Taylor Trammell scores.,Yes,61,54.8,Longshot,No,No
2026-08-09,HOU@SD,Fernando Tatis Jr.,SD,HOU,1,4,Home Run,Fernando Tatis Jr. homers (11) on a fly ball to left field. Luis Rengifo scores. Freddy Fermin scores.,Yes,57,55.2,Longshot,No,No
2026-08-09,HOU@SD,Gavin Sheets,SD,HOU,1,6,Home Run,Gavin Sheets homers (15) on a line drive to right field.,Yes,162,45.6,Longshot,No,No
2026-08-09,HOU@SD,Jackson Merrill,SD,HOU,1,2,Home Run,Jackson Merrill homers (18) on a fly ball to center field.,Yes,42,56.9,Longshot,No,No
2026-08-09,LAA@MIA,Griffin Conine,MIA,LAA,2,"5, 8",Home Run,Griffin Conine homers (11) on a fly ball to right center field. Otto Lopez scores. / Griffin Conine homers (12) on a fly ball to right field.,Yes,21,61.5,Tier 3,No,No
2026-08-09,LAA@MIA,Jose Siri,LAA,MIA,1,2,Home Run,Jose Siri homers (7) on a fly ball to center field.,Yes,139,47.2,Longshot,No,No
2026-08-09,LAD@AZ,Ketel Marte,AZ,LAD,1,1,Home Run,Ketel Marte homers (20) on a fly ball to left field. Gabriel Moreno scores.,Yes,79,53.3,Longshot,No,No
2026-08-09,MIN@MIL,Brooks Lee,MIN,MIL,1,5,Home Run,Brooks Lee homers (17) on a fly ball to right center field.,Yes,242,34.1,Longshot,No,No
2026-08-09,MIN@MIL,Jackson Chourio,MIL,MIN,1,1,Home Run,Jackson Chourio homers (17) on a fly ball to right center field.,Yes,39,57.0,Longshot,No,No
2026-08-09,MIN@MIL,Jake Bauers,MIL,MIN,1,5,Home Run,Jake Bauers homers (21) on a fly ball to left center field.,Yes,56,55.2,Longshot,No,No
2026-08-09,MIN@MIL,Kody Clemens,MIN,MIL,1,6,Home Run,Kody Clemens homers (20) on a fly ball to right center field. Josh Bell scores.,Yes,144,46.8,Longshot,No,No
2026-08-09,NYM@PIT,Francisco Alvarez,NYM,PIT,1,5,Home Run,Francisco Alvarez homers (13) on a fly ball to left center field.,Yes,134,47.6,Longshot,No,No
2026-08-09,NYM@PIT,Jake Mangum,PIT,NYM,1,3,Home Run,Jake Mangum homers (4) on a fly ball to center field.,Yes,195,42.3,Longshot,No,No
2026-08-09,NYM@PIT,Luis Robert Jr.,NYM,PIT,1,3,Home Run,Luis Robert Jr. homers (5) on a fly ball to center field. Bo Bichette scores.,Yes,165,45.3,Longshot,No,No
2026-08-09,TOR@PHI,Kyle Schwarber,PHI,TOR,2,"3, 5",Home Run,Kyle Schwarber homers (34) on a fly ball to left center field. Alec Bohm scores. Justin Crawford scores. / Kyle Schwarber homers (35) on a fly ball to right field.,Yes,2,72.8,Tier 2,Yes,Yes
