date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-09-08,AZ@KC,John Rave,KC,AZ,1,9,Home Run,John Rave homers (5) on a fly ball to right center field. Nick Loftin scores.,No,,,,No,No
2026-09-08,AZ@KC,Tim Tawa,AZ,KC,1,9,Home Run,Tim Tawa homers (10) on a fly ball to left center field.,Yes,140,45.6,Longshot,No,No
2026-09-08,CHC@MIL,Jackson Chourio,MIL,CHC,1,9,Home Run,Jackson Chourio homers (22) on a fly ball to left field. Christian Yelich scores.,Yes,51,53.7,Longshot,No,No
2026-09-08,CIN@LAD,Elly De La Cruz,CIN,LAD,1,3,Home Run,Elly De La Cruz homers (25) on a fly ball to left center field. Dane Myers scores.,Yes,43,54.8,Longshot,No,No
2026-09-08,CIN@LAD,Will Smith,LAD,CIN,1,1,Home Run,Will Smith homers (7) on a fly ball to left field.,Yes,66,51.6,Longshot,No,No
2026-09-08,CLE@BAL,Pete Alonso,BAL,CLE,1,5,Home Run,Pete Alonso homers (34) on a fly ball to left field. Jackson Holliday scores.,Yes,7,62.9,Tier 3,Yes,Yes
2026-09-08,CLE@BAL,Travis Bazzana,CLE,BAL,1,2,Home Run,Travis Bazzana homers (11) on a fly ball to right center field. Petey Halpin scores. Steven Kwan scores.,Yes,95,49.1,Longshot,No,No
2026-09-08,COL@NYY,Adael Amador,COL,NYY,1,3,Home Run,Adael Amador homers (3) on a line drive to right center field.,Yes,190,41.6,Longshot,No,No
2026-09-08,COL@NYY,Heliot Ramos,NYY,COL,1,8,Home Run,Heliot Ramos homers (11) on a fly ball to center field. Ben Rice scores. Cody Bellinger scores.,No,,,,No,No
2026-09-08,COL@NYY,Hunter Goodman,COL,NYY,1,9,Home Run,Hunter Goodman homers (37) on a fly ball to right field. TJ Rumfield scores.,Yes,33,56.3,Longshot,No,No
2026-09-08,HOU@PHI,Cam Smith,HOU,PHI,1,4,Home Run,Cam Smith homers (18) on a fly ball to left center field.,Yes,154,44.8,Longshot,No,No
2026-09-08,HOU@PHI,Christian Walker,HOU,PHI,1,2,Home Run,Christian Walker homers (25) on a fly ball to left center field. Daulton Varsho scores. Yainer Diaz scores.,Yes,120,47.1,Longshot,No,No
2026-09-08,HOU@PHI,Daulton Varsho,HOU,PHI,1,7,Home Run,Daulton Varsho homers (11) on a fly ball to right center field.,Yes,70,50.9,Longshot,No,No
