date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-09-18,MIA@SD,Ty France,SD,MIA,1,5,Home Run,Ty France homers (21) on a fly ball to left field. Fernando Tatis Jr. scores. Dustin Harris scores.,Yes,92,49.2,Longshot,No,No
2026-09-18,MIL@BAL,Jackson Chourio,MIL,BAL,1,2,Home Run,Jackson Chourio homers (24) on a fly ball to center field. Luis Lara scores. Cooper Pratt scores.,Yes,14,57.3,Longshot,Yes,No
2026-09-18,MIL@BAL,Pete Alonso,BAL,MIL,1,3,Home Run,"Umpire reviewed (home run), call on the field was upheld: Pete Alonso homers (38) on a line drive to right field. Leody Taveras scores. Dylan Beavers scores.",Yes,4,63.6,Tier 3,Yes,Yes
2026-09-18,MIN@LAA,Walker Jenkins,MIN,LAA,1,7,Home Run,Walker Jenkins homers (3) on a fly ball to right field.,Yes,179,41.3,Longshot,No,No
2026-09-18,NYY@AZ,Ben Rice,NYY,AZ,1,3,Home Run,Ben Rice homers (39) on a fly ball to left center field.,Yes,12,57.4,Longshot,Yes,No
2026-09-18,NYY@AZ,Corbin Carroll,AZ,NYY,1,2,Home Run,Corbin Carroll homers (22) on a fly ball to right field. Geraldo Perdomo scores.,Yes,26,55.8,Longshot,No,No
2026-09-18,NYY@AZ,George Lombard Jr.,NYY,AZ,1,6,Home Run,George Lombard Jr. homers (4) on a fly ball to left field.,No,,,,No,No
2026-09-18,PHI@NYM,Derek Hill,PHI,NYM,1,7,Home Run,Derek Hill homers (11) on a fly ball to left field.,Yes,160,43.1,Longshot,No,No
2026-09-18,PHI@NYM,Edmundo Sosa,PHI,NYM,1,6,Home Run,Edmundo Sosa homers (8) on a fly ball to left center field.,Yes,126,45.9,Longshot,No,No
2026-09-18,PHI@NYM,Juan Soto,NYM,PHI,1,6,Home Run,Juan Soto homers (26) on a fly ball to center field. Marcus Semien scores. Luis Torrens scores.,Yes,23,56.3,Longshot,No,No
2026-09-18,SEA@COL,J.P. Crawford,SEA,COL,1,1,Home Run,J.P. Crawford homers (13) on a fly ball to right field.,Yes,170,41.9,Longshot,No,No
2026-09-18,SEA@COL,Lazaro Montes,SEA,COL,1,9,Home Run,Lazaro Montes homers (4) on a fly ball to right field.,Yes,66,51.7,Longshot,No,No
2026-09-18,SF@LAD,Jung Hoo Lee,SF,LAD,1,2,Home Run,Jung Hoo Lee homers (10) on a fly ball to right field.,Yes,220,37.8,Longshot,No,No
2026-09-18,SF@LAD,Kyle Tucker,LAD,SF,1,8,Home Run,Kyle Tucker homers (17) on a fly ball to right center field.,Yes,157,43.3,Longshot,No,No
2026-09-18,SF@LAD,Max Muncy,LAD,SF,1,8,Home Run,Max Muncy homers (29) on a fly ball to right center field.,No,,,,No,No
2026-09-18,SF@LAD,Mookie Betts,LAD,SF,2,"1, 8",Home Run,Mookie Betts homers (21) on a fly ball to left center field. / Mookie Betts homers (22) on a fly ball to left center field. Josue De Paula scores.,Yes,95,48.7,Longshot,No,No
2026-09-18,SF@LAD,Will Smith,LAD,SF,1,8,Home Run,Will Smith homers (8) on a fly ball to center field.,Yes,59,52.5,Longshot,No,No
2026-09-18,WSH@STL,Dylan Crews,WSH,STL,1,3,Home Run,Dylan Crews homers (12) on a fly ball to right field. Daylen Lile scores.,Yes,78,50.4,Longshot,No,No
