date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-08-03,LAD@CHC,Carson Kelly,CHC,LAD,1,3,Home Run,Carson Kelly homers (7) on a fly ball to left field. Alex Bregman scores.,Yes,66,47.6,Longshot,No,No
2026-08-03,LAD@CHC,Kevin Alcántara,CHC,LAD,1,2,Home Run,Kevin Alcántara homers (1) on a fly ball to left center field. Dansby Swanson scores.,No,,,,No,No
2026-08-03,LAD@CHC,Michael Busch,CHC,LAD,1,5,Home Run,Michael Busch homers (14) on a line drive to left center field.,Yes,59,49.1,Longshot,No,No
2026-08-03,LAD@CHC,Seiya Suzuki,CHC,LAD,1,1,Home Run,Seiya Suzuki homers (19) on a line drive to left center field. Pete Crow-Armstrong scores.,Yes,25,56.3,Longshot,No,No
2026-08-03,LAD@CHC,Teoscar Hernández,LAD,CHC,1,6,Home Run,Teoscar Hernández homers (11) on a fly ball to left center field.,Yes,47,50.9,Longshot,No,No
2026-08-03,LAD@CHC,Tommy Edman,LAD,CHC,1,1,Home Run,Tommy Edman homers (3) on a line drive to left field. Shohei Ohtani scores. Andy Pages scores.,Yes,72,46.5,Longshot,No,No
2026-08-03,SD@AZ,Tim Tawa,AZ,SD,1,4,Home Run,Tim Tawa homers (5) on a fly ball to left field. Ketel Marte scores. Adrian Del Castillo scores.,No,,,,No,No
2026-08-03,SF@TEX,Ezequiel Duran,TEX,SF,1,9,Home Run,Ezequiel Duran homers (13) on a fly ball to left field.,Yes,122,34.9,Longshot,No,No
2026-08-03,SF@TEX,Jung Hoo Lee,SF,TEX,2,"3, 8",Home Run,Jung Hoo Lee homers (7) on a fly ball to right center field. / Jung Hoo Lee homers (8) on a line drive to right center field.,Yes,83,44.5,Longshot,No,No
2026-08-03,STL@NYY,Alec Burleson,STL,NYY,3,"1, 4, 8",Home Run,Alec Burleson homers (16) on a line drive to right field. JJ Wetherholt scores. / Alec Burleson homers (17) on a fly ball to right field. Jordan Walker scores. / Alec Burleson homers (18) on a fly ball to right field. JJ Wetherholt scores.,Yes,12,58.9,Longshot,Yes,No
2026-08-03,STL@NYY,Austin Wells,NYY,STL,1,5,Home Run,Austin Wells homers (8) on a fly ball to right center field. Ryan McMahon scores.,Yes,41,52.2,Longshot,No,No
2026-08-03,STL@NYY,Jimmy Crooks,STL,NYY,1,8,Home Run,Jimmy Crooks homers (4) on a fly ball to right field. José Fermín scores.,Yes,55,49.7,Longshot,No,No
2026-08-03,STL@NYY,José Caballero,NYY,STL,1,7,Home Run,José Caballero homers (12) on a fly ball to left field.,Yes,98,41.7,Longshot,No,No
2026-08-03,STL@NYY,Luis García Jr.,NYY,STL,1,7,Home Run,Luis García Jr. homers (24) on a line drive to right center field. Trent Grisham scores.,Yes,6,66.1,Tier 3,Yes,Yes
2026-08-03,STL@NYY,Nathan Church,STL,NYY,1,8,Home Run,Nathan Church homers (9) on a fly ball to right field. Blaze Jordan scores. Masyn Winn scores.,Yes,88,43.3,Longshot,No,No
2026-08-03,STL@NYY,Ryan McMahon,NYY,STL,1,7,Home Run,Ryan McMahon homers (10) on a fly ball to center field.,Yes,18,57.9,Longshot,Yes,No
2026-08-03,STL@NYY,Trent Grisham,NYY,STL,1,5,Home Run,Trent Grisham homers (12) on a fly ball to right field.,Yes,10,61.0,Tier 3,Yes,Yes
2026-08-03,TB@COL,Ezequiel Tovar,COL,TB,1,3,Home Run,Ezequiel Tovar homers (9) on a fly ball to left center field.,Yes,113,37.4,Longshot,No,No
2026-08-03,TB@COL,Junior Caminero,TB,COL,2,"1, 4",Home Run,Junior Caminero homers (31) on a fly ball to right center field. Jonathan Aranda scores. / Junior Caminero homers (32) on a fly ball to left center field.,Yes,13,58.5,Longshot,Yes,No
2026-08-03,TB@COL,Mickey Moniak,COL,TB,1,8,Home Run,Mickey Moniak homers (18) on a fly ball to right center field.,No,,,,No,No
2026-08-03,TB@COL,Richie Palacios,TB,COL,1,9,Home Run,Richie Palacios homers (5) on a fly ball to right field. Cedric Mullins scores.,Yes,114,36.9,Longshot,No,No
2026-08-03,TOR@HOU,Alejandro Kirk,TOR,HOU,1,2,Home Run,Alejandro Kirk homers (4) on a fly ball to left center field.,Yes,100,41.6,Longshot,No,No
2026-08-03,WSH@PHI,Abimelec Ortiz,WSH,PHI,1,1,Home Run,Abimelec Ortiz homers (1) on a fly ball to right field.,Yes,14,58.2,Longshot,Yes,No
2026-08-03,WSH@PHI,Bryce Harper,PHI,WSH,1,8,Home Run,Bryce Harper homers (24) on a fly ball to center field. Justin Crawford scores.,Yes,30,55.1,Longshot,No,No
2026-08-03,WSH@PHI,Daylen Lile,WSH,PHI,1,2,Home Run,Daylen Lile homers (14) on a fly ball to right center field. Keibert Ruiz scores.,Yes,22,56.8,Longshot,No,No
2026-08-03,WSH@PHI,Derek Hill,PHI,WSH,1,7,Home Run,Derek Hill hits a grand slam (9) to left center field. Bryan De La Cruz scores. Bryson Stott scores. Edmundo Sosa scores.,Yes,84,44.3,Longshot,No,No
