date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-07-27,ATL@NYM,Francisco Lindor,NYM,ATL,2,"3, 8",Home Run,"Umpire reviewed (home run), call on the field was upheld: Francisco Lindor homers (7) on a fly ball to left center field. A.J. Ewing scores. / Francisco Lindor homers (8) on a fly ball to left field. Marcus Semien scores. Luis Torrens scores.",Yes,46,55.7,Longshot,No,No
2026-07-27,ATL@NYM,Marcus Semien,NYM,ATL,1,6,Home Run,Marcus Semien homers (12) on a fly ball to left center field. Tyrone Taylor scores.,Yes,100,48.9,Longshot,No,No
2026-07-27,ATL@NYM,Ozzie Albies,ATL,NYM,1,4,Home Run,Ozzie Albies homers (18) on a line drive to left center field. Matt Olson scores.,Yes,74,51.8,Longshot,No,No
2026-07-27,ATL@NYM,Tyrone Taylor,NYM,ATL,1,7,Home Run,Tyrone Taylor homers (9) on a fly ball to left field. Francisco Alvarez scores. Jared Young scores.,Yes,81,50.9,Longshot,No,No
2026-07-27,BAL@DET,Coby Mayo,BAL,DET,1,5,Home Run,Coby Mayo homers (14) on a fly ball to left center field. Jackson Holliday scores.,Yes,86,50.6,Longshot,No,No
2026-07-27,BAL@DET,Leody Taveras,BAL,DET,1,5,Home Run,Leody Taveras homers (5) on a fly ball to right field.,Yes,134,44.2,Longshot,No,No
2026-07-27,BAL@DET,Tyler O'Neill,BAL,DET,1,6,Home Run,Tyler O'Neill homers (7) on a fly ball to left center field.,No,,,,No,No
2026-07-27,BOS@ATH,Ceddanne Rafaela,BOS,ATH,1,6,Home Run,Ceddanne Rafaela hits a grand slam (11) to left center field. Connor Wong scores. Willson Contreras scores. Wilyer Abreu scores.,Yes,154,41.9,Longshot,No,No
2026-07-27,BOS@ATH,Jonah Heim,ATH,BOS,1,6,Home Run,Jonah Heim homers (10) on a line drive to center field.,Yes,176,39.1,Longshot,No,No
2026-07-27,BOS@ATH,Tyler Soderstrom,ATH,BOS,1,1,Home Run,Tyler Soderstrom homers (17) on a fly ball to left center field.,Yes,125,45.5,Longshot,No,No
2026-07-27,CHC@STL,Alex Bregman,CHC,STL,1,3,Home Run,Alex Bregman homers (11) on a fly ball to right field.,Yes,113,47.3,Longshot,No,No
2026-07-27,CHC@STL,José Fermín,STL,CHC,1,2,Home Run,José Fermín homers (5) on a fly ball to left field.,Yes,175,39.1,Longshot,No,No
2026-07-27,CHC@STL,Nico Hoerner,CHC,STL,1,9,Home Run,Nico Hoerner homers (5) on a fly ball to left field. Alex Bregman scores.,Yes,172,39.4,Longshot,No,No
2026-07-27,HOU@LAA,Taylor Trammell,HOU,LAA,1,4,Home Run,Taylor Trammell homers (5) on a fly ball to center field.,No,,,,No,No
2026-07-27,HOU@LAA,Vaughn Grissom,LAA,HOU,1,3,Home Run,Vaughn Grissom homers (7) on a fly ball to left center field.,Yes,126,45.4,Longshot,No,No
2026-07-27,MIL@SF,Grant McCray,SF,MIL,1,4,Home Run,Grant McCray homers (1) on a fly ball to left center field. Willy Adames scores.,No,,,,No,No
2026-07-27,NYY@CWS,Ali Sánchez,NYY,CWS,1,8,Home Run,Ali Sánchez homers (1) on a fly ball to left field. Jazz Chisholm Jr. scores. Trent Grisham scores.,No,,,,No,No
2026-07-27,PHI@MIA,Bryce Harper,PHI,MIA,1,1,Home Run,Bryce Harper homers (22) on a line drive to center field. Kyle Schwarber scores.,Yes,61,53.3,Longshot,No,No
2026-07-27,PHI@MIA,Griffin Conine,MIA,PHI,1,2,Home Run,Griffin Conine homers (8) on a fly ball to right center field.,Yes,103,48.3,Longshot,No,No
2026-07-27,PHI@MIA,Heriberto Hernández,MIA,PHI,1,1,Home Run,Heriberto Hernández homers (15) on a fly ball to left field.,Yes,89,49.8,Longshot,No,No
2026-07-27,SEA@TEX,Ezequiel Duran,TEX,SEA,1,3,Home Run,Ezequiel Duran homers (12) on a fly ball to left center field.,Yes,138,43.8,Longshot,No,No
2026-07-27,SEA@TEX,Jake Burger,TEX,SEA,1,3,Home Run,Jake Burger homers (19) on a line drive to left center field. Evan Carter scores.,Yes,87,50.5,Longshot,No,No
2026-07-27,SEA@TEX,Joc Pederson,TEX,SEA,2,"1, 2",Home Run,Joc Pederson homers (18) on a fly ball to center field. / Joc Pederson homers (19) on a fly ball to right field. Nicky Lopez scores. Elias Díaz scores.,Yes,40,56.8,Longshot,No,No
2026-07-27,SEA@TEX,Randy Arozarena,SEA,TEX,1,2,Home Run,Randy Arozarena homers (13) on a fly ball to center field.,Yes,72,52.1,Longshot,No,No
2026-07-27,TOR@WSH,Andrés Chaparro,WSH,TOR,1,5,Home Run,Andrés Chaparro homers (5) on a fly ball to left field.,No,,,,No,No
2026-07-27,TOR@WSH,Luis Urías,TOR,WSH,1,3,Home Run,Luis Urías homers (3) on a fly ball to center field.,Yes,204,31.7,Longshot,No,No
