date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-09-24,AZ@COL,Cole Carrigg,COL,AZ,1,7,Home Run,Cole Carrigg homers (11) on a fly ball to right center field. Hunter Goodman scores. TJ Rumfield scores.,Yes,98,45.2,Longshot,No,No
2026-09-24,AZ@COL,Gabriel Moreno,AZ,COL,1,1,Home Run,Gabriel Moreno homers (16) on a fly ball to left field. Lars Nootbaar scores. Ketel Marte scores.,Yes,24,56.1,Longshot,No,No
2026-09-24,AZ@COL,James McCann,AZ,COL,1,6,Home Run,James McCann homers (6) on a fly ball to left field.,Yes,75,47.7,Longshot,No,No
2026-09-24,AZ@COL,Kyle Karros,COL,AZ,1,6,Home Run,Kyle Karros homers (13) on a fly ball to left center field.,Yes,108,43.6,Longshot,No,No
2026-09-24,AZ@COL,Nolan Arenado,AZ,COL,1,1,Home Run,Nolan Arenado homers (29) on a fly ball to left center field. Pavin Smith scores.,Yes,66,48.8,Longshot,No,No
2026-09-24,AZ@COL,Zac Veen,COL,AZ,1,8,Home Run,Zac Veen homers (3) on a fly ball to right center field.,No,,,,No,No
2026-09-24,CIN@ATL,Austin Riley,ATL,CIN,1,3,Home Run,Austin Riley homers (19) on a fly ball to center field.,Yes,42,52.1,Longshot,No,No
2026-09-24,CIN@ATL,Carlos Jorge,CIN,ATL,1,1,Home Run,Carlos Jorge homers (1) on a fly ball to right field.,Yes,158,38.5,Longshot,No,No
2026-09-24,CIN@ATL,Elly De La Cruz,CIN,ATL,1,3,Home Run,Elly De La Cruz homers (30) on a fly ball to right field.,Yes,9,60.0,Longshot,Yes,Yes
2026-09-24,CIN@ATL,Héctor Rodríguez,CIN,ATL,1,6,Home Run,Héctor Rodríguez homers (6) on a fly ball to right field. Eugenio Suárez scores.,Yes,141,39.9,Longshot,No,No
2026-09-24,CLE@BOS,Angel Martínez,CLE,BOS,1,2,Home Run,Angel Martínez homers (18) on a fly ball to right field.,Yes,132,41.1,Longshot,No,No
2026-09-24,CWS@KC,Kyle Teel,CWS,KC,1,4,Home Run,Kyle Teel homers (5) on a fly ball to center field.,Yes,81,47.4,Longshot,No,No
2026-09-24,CWS@KC,Salvador Perez,KC,CWS,1,4,Home Run,Salvador Perez homers (20) on a line drive to left center field.,Yes,85,47.1,Longshot,No,No
2026-09-24,HOU@ATH,Christian Walker,HOU,ATH,1,8,Home Run,Christian Walker homers (27) on a line drive to left center field.,Yes,111,43.5,Longshot,No,No
2026-09-24,HOU@ATH,Isaac Paredes,HOU,ATH,1,6,Home Run,Isaac Paredes homers (24) on a fly ball to left field.,Yes,115,42.8,Longshot,No,No
2026-09-24,HOU@ATH,Jeff McNeil,ATH,HOU,1,3,Home Run,Jeff McNeil homers (9) on a fly ball to right center field. Jonah Heim scores. Shea Langeliers scores.,Yes,161,37.9,Longshot,No,No
2026-09-24,HOU@ATH,Lucas Spence,HOU,ATH,3,"2, 7, 9",Home Run,Lucas Spence homers (1) on a line drive to right center field. Christian Walker scores. Cam Smith scores. / Lucas Spence homers (2) on a fly ball to right center field. / Lucas Spence homers (3) on a line drive to right field.,No,,,,No,No
2026-09-24,HOU@ATH,Zack Gelof,ATH,HOU,2,"3, 8",Home Run,Zack Gelof homers (21) on a fly ball to center field. / Zack Gelof homers (22) on a fly ball to left center field.,Yes,95,46.1,Longshot,No,No
2026-09-24,LAA@SEA,Julio Rodríguez,SEA,LAA,1,2,Home Run,Julio Rodríguez homers (22) on a fly ball to center field. Cal Raleigh scores.,No,,,,No,No
2026-09-24,MIA@CHC,Seiya Suzuki,CHC,MIA,1,5,Home Run,Seiya Suzuki homers (26) on a fly ball to center field.,Yes,39,52.6,Longshot,No,No
2026-09-24,MIL@PHI,Jackson Chourio,MIL,PHI,1,9,Home Run,Jackson Chourio homers (25) on a fly ball to left center field.,No,,,,No,No
2026-09-24,NYM@TEX,Corey Seager,TEX,NYM,1,6,Home Run,Corey Seager homers (19) on a fly ball to right field.,Yes,16,58.0,Longshot,Yes,No
2026-09-24,NYM@TEX,Josh Jung,TEX,NYM,1,1,Home Run,Josh Jung homers (12) on a fly ball to left field. Justin Foscue scores.,Yes,28,55.1,Longshot,No,No
2026-09-24,TB@NYY,Austin Wells,NYY,TB,1,6,Home Run,Austin Wells homers (14) on a fly ball to center field.,Yes,89,46.6,Longshot,No,No
2026-09-24,TB@NYY,George Lombard Jr.,NYY,TB,1,8,Home Run,George Lombard Jr. homers (7) on a fly ball to left field. Amed Rosario scores.,Yes,76,47.7,Longshot,No,No
