date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-08-23,ATH@HOU,Brian Serven,ATH,HOU,1,5,Home Run,Brian Serven homers (4) on a fly ball to left center field. Donovan Walton scores. Darell Hernaiz scores.,Yes,194,41.6,Longshot,No,No
2026-08-23,ATH@HOU,Isaac Paredes,HOU,ATH,1,4,Home Run,Isaac Paredes homers (17) on a fly ball to left field. Jeremy Peña scores.,Yes,204,40.5,Longshot,No,No
2026-08-23,ATH@HOU,Jose Altuve,HOU,ATH,1,1,Home Run,Jose Altuve homers (14) on a fly ball to left center field. Yordan Alvarez scores.,Yes,221,38.7,Longshot,No,No
2026-08-23,ATH@HOU,Max Muncy,ATH,HOU,1,7,Home Run,Max Muncy homers (7) on a fly ball to center field.,Yes,155,45.5,Longshot,No,No
2026-08-23,ATL@MIL,Michael Harris II,ATL,MIL,1,9,Home Run,Michael Harris II homers (21) on a fly ball to right field.,No,,,,No,No
2026-08-23,CHC@SEA,Ian Happ,CHC,SEA,1,3,Home Run,Ian Happ hits a grand slam (22) to right field. Seiya Suzuki scores. Michael Busch scores. Alex Bregman scores.,Yes,67,53.0,Longshot,No,No
2026-08-23,CHC@SEA,Michael Conforto,CHC,SEA,1,3,Home Run,Michael Conforto homers (11) on a fly ball to right field.,Yes,117,48.6,Longshot,No,No
2026-08-23,CHC@SEA,Pedro Ramírez,CHC,SEA,1,8,Home Run,Pedro Ramírez hits a grand slam (3) to left field. Alex Bregman scores. Ian Happ scores. Gabriel Arias scores.,Yes,208,40.3,Longshot,No,No
2026-08-23,CHC@SEA,Pete Crow-Armstrong,CHC,SEA,1,8,Home Run,Pete Crow-Armstrong homers (33) on a line drive to right field. Carson Kelly scores.,Yes,15,60.4,Tier 3,Yes,No
2026-08-23,CHC@SEA,Randy Arozarena,SEA,CHC,1,1,Home Run,Randy Arozarena homers (20) on a fly ball to left field.,Yes,26,58.3,Longshot,No,No
2026-08-23,DET@KC,John Rave,KC,DET,1,5,Home Run,John Rave homers (3) on a fly ball to right field. Salvador Perez scores.,Yes,224,38.5,Longshot,No,No
2026-08-23,DET@KC,Kevin McGonigle,DET,KC,1,5,Home Run,Kevin McGonigle homers (14) on a fly ball to right center field. Hao-Yu Lee scores.,Yes,168,43.9,Longshot,No,No
2026-08-23,DET@KC,Nick Loftin,KC,DET,1,2,Home Run,Nick Loftin homers (6) on a fly ball to left center field. Tyler Tolbert scores. Kyle Isbel scores.,Yes,248,33.0,Longshot,No,No
2026-08-23,LAA@TEX,Elias Díaz,TEX,LAA,1,5,Home Run,Elias Díaz homers (6) on a fly ball to left center field.,Yes,209,40.2,Longshot,No,No
2026-08-23,LAA@TEX,Ezequiel Duran,TEX,LAA,1,2,Home Run,Ezequiel Duran homers (14) on a fly ball to left center field.,Yes,143,46.3,Longshot,No,No
2026-08-23,LAA@TEX,Zach Neto,LAA,TEX,1,8,Home Run,Zach Neto homers (22) on a fly ball to left center field.,Yes,63,53.7,Longshot,No,No
2026-08-23,MIN@SD,Brooks Lee,MIN,SD,1,5,Home Run,Brooks Lee homers (20) on a fly ball to right center field.,Yes,169,43.8,Longshot,No,No
2026-08-23,MIN@SD,Fernando Tatis Jr.,SD,MIN,2,"3, 8",Home Run,Fernando Tatis Jr. homers (16) on a fly ball to left field. / Fernando Tatis Jr. homers (17) on a line drive to left center field.,Yes,17,60.1,Tier 3,Yes,No
2026-08-23,MIN@SD,Jackson Merrill,SD,MIN,1,7,Home Run,Jackson Merrill homers (21) on a fly ball to right field.,Yes,32,57.7,Longshot,No,No
2026-08-23,NYM@CWS,Tristan Peters,CWS,NYM,1,9,Home Run,Tristan Peters homers (9) on a fly ball to center field.,Yes,239,36.6,Longshot,No,No
2026-08-23,SF@BOS,Jonah Cox,SF,BOS,1,2,Home Run,Jonah Cox homers (2) on a fly ball to left center field.,Yes,186,42.2,Longshot,No,No
2026-08-23,SF@BOS,Nick Sogard,BOS,SF,1,2,Home Run,Nick Sogard homers (2) on a fly ball to left center field.,Yes,246,34.3,Longshot,No,No
2026-08-23,STL@PHI,José Fermín,STL,PHI,1,5,Home Run,José Fermín homers (6) on a fly ball to left center field.,Yes,237,37.1,Longshot,No,No
2026-08-23,STL@PHI,Kyle Schwarber,PHI,STL,1,9,Home Run,Kyle Schwarber homers (39) on a fly ball to center field. Bryan De La Cruz scores.,Yes,2,69.0,Tier 3,Yes,Yes
2026-08-23,TB@BAL,Colton Cowser,BAL,TB,1,9,Home Run,Colton Cowser homers (12) on a fly ball to right field.,Yes,87,51.2,Longshot,No,No
2026-08-23,TOR@NYY,Jazz Chisholm Jr.,NYY,TOR,1,7,Home Run,Jazz Chisholm Jr. homers (18) on a fly ball to right field. Cody Bellinger scores.,Yes,82,51.9,Longshot,No,No
2026-08-23,TOR@NYY,Trent Grisham,NYY,TOR,1,8,Home Run,Trent Grisham homers (18) on a fly ball to center field.,Yes,40,56.4,Longshot,No,No
