date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-07-18,CIN@COL,Jose Trevino,CIN,COL,2,"3, 5",Home Run,Jose Trevino homers (2) on a fly ball to left center field. / Jose Trevino homers (3) on a fly ball to left center field.,Yes,148,47.1,Longshot,No,No
2026-07-18,CIN@COL,TJ Rumfield,COL,CIN,1,6,Home Run,TJ Rumfield homers (13) on a fly ball to right center field. Cole Carrigg scores.,Yes,133,48.1,Longshot,No,No
2026-07-18,DET@LAA,Spencer Torkelson,DET,LAA,2,"1, 5",Home Run,Spencer Torkelson homers (17) on a fly ball to left center field. Dillon Dingler scores. Colt Keith scores. / Spencer Torkelson homers (18) on a fly ball to center field.,Yes,68,53.5,Longshot,No,No
2026-07-18,MIA@MIL,Griffin Conine,MIA,MIL,1,9,Home Run,Griffin Conine homers (7) on a fly ball to left center field. Liam Hicks scores. Leo Jiménez scores.,No,,,,No,No
2026-07-18,MIN@CHC,Kody Clemens,MIN,CHC,2,"2, 7",Home Run,Kody Clemens homers (17) on a fly ball to right center field. / Kody Clemens homers (18) on a fly ball to right center field.,Yes,58,55.1,Longshot,No,No
2026-07-18,MIN@CHC,Michael Busch,CHC,MIN,1,1,Home Run,Michael Busch homers (12) on a fly ball to right field.,Yes,30,59.5,Longshot,No,No
2026-07-18,NYM@PHI,Kyle Schwarber,PHI,NYM,1,1,Home Run,Kyle Schwarber homers (33) on a fly ball to right field. Trea Turner scores.,Yes,4,69.8,Tier 3,Yes,Yes
2026-07-18,NYM@PHI,Trea Turner,PHI,NYM,1,5,Home Run,Trea Turner homers (12) on a fly ball to left center field.,Yes,84,51.8,Longshot,No,No
2026-07-18,NYM@PHI,Tyrone Taylor,NYM,PHI,1,2,Home Run,Tyrone Taylor homers (7) on a fly ball to left center field.,Yes,180,44.3,Longshot,No,No
2026-07-18,PIT@CLE,Esmerlyn Valdez,PIT,CLE,1,6,Home Run,Esmerlyn Valdez homers (11) on a fly ball to right center field. Bryan Reynolds scores.,Yes,2,71.9,Tier 2,Yes,Yes
2026-07-18,PIT@CLE,Jacob Gonzalez,PIT,CLE,1,2,Home Run,Jacob Gonzalez homers (3) on a fly ball to right field. Tyler Callihan scores.,Yes,214,40.8,Longshot,No,No
2026-07-18,PIT@CLE,Nick Gonzales,PIT,CLE,1,6,Home Run,Nick Gonzales homers (5) on a fly ball to right center field.,Yes,175,44.7,Longshot,No,No
2026-07-18,PIT@CLE,Travis Bazzana,CLE,PIT,1,9,Home Run,Travis Bazzana homers (8) on a fly ball to center field. Steven Kwan scores.,Yes,232,38.7,Longshot,No,No
2026-07-18,SD@KC,Fernando Tatis Jr.,SD,KC,1,3,Home Run,Fernando Tatis Jr. homers (6) on a fly ball to left center field.,Yes,85,51.8,Longshot,No,No
2026-07-18,SD@KC,Lane Thomas,KC,SD,1,1,Home Run,Lane Thomas homers (9) on a fly ball to left center field. Carter Jensen scores.,Yes,105,50.1,Longshot,No,No
2026-07-18,SD@KC,Salvador Perez,KC,SD,1,6,Home Run,Salvador Perez homers (12) on a fly ball to center field. Vinnie Pasquantino scores.,Yes,102,50.4,Longshot,No,No
2026-07-18,SF@SEA,Cole Young,SEA,SF,1,7,Home Run,Cole Young homers (12) on a fly ball to right center field. Randy Arozarena scores. Josh Naylor scores.,Yes,245,37.4,Longshot,No,No
2026-07-18,SF@SEA,Rafael Devers,SF,SEA,1,6,Home Run,Rafael Devers homers (20) on a fly ball to left field.,Yes,61,54.8,Longshot,No,No
2026-07-18,SF@SEA,Willy Adames,SF,SEA,1,6,Home Run,Willy Adames homers (17) on a fly ball to right field.,Yes,196,42.6,Longshot,No,No
2026-07-18,STL@AZ,Jimmy Crooks,STL,AZ,1,9,Home Run,Jimmy Crooks homers (3) on a fly ball to right center field.,No,,,,No,No
2026-07-18,TB@BOS,Jahmai Jones,BOS,TB,1,2,Home Run,Jahmai Jones homers (3) on a fly ball to left field. Andruw Monasterio scores.,Yes,117,49.3,Longshot,No,No
2026-07-18,TB@BOS,Jonny DeLuca,TB,BOS,1,7,Home Run,Jonny DeLuca homers (6) on a line drive to left center field.,Yes,201,42.1,Longshot,No,No
2026-07-18,TB@BOS,Victor Mesa Jr.,TB,BOS,1,4,Home Run,Victor Mesa Jr. homers (6) on a fly ball to right field.,Yes,164,45.8,Longshot,No,No
2026-07-18,TB@BOS,Wilyer Abreu,BOS,TB,2,"3, 7",Home Run,Wilyer Abreu homers (14) on a fly ball to center field. / Wilyer Abreu homers (15) on a fly ball to right center field. Ceddanne Rafaela scores.,Yes,28,60.0,Longshot,No,No
2026-07-18,TEX@ATL,Eli White,ATL,TEX,1,2,Home Run,Eli White homers (5) on a fly ball to left field. Mauricio Dubón scores.,Yes,107,50.1,Longshot,No,No
2026-07-18,TEX@ATL,Evan Carter,TEX,ATL,1,6,Home Run,Evan Carter homers (8) on a fly ball to right field. Ezequiel Duran scores.,Yes,134,48.0,Longshot,No,No
2026-07-18,TEX@ATL,Joc Pederson,TEX,ATL,1,1,Home Run,Joc Pederson homers (16) on a fly ball to right field.,Yes,24,60.5,Tier 3,No,No
2026-07-18,TEX@ATL,Michael Harris II,ATL,TEX,1,3,Home Run,Michael Harris II homers (17) on a fly ball to right field.,Yes,44,57.8,Longshot,No,No
2026-07-18,WSH@ATH,Carlos Cortes,ATH,WSH,1,7,Home Run,Carlos Cortes homers (7) on a fly ball to left center field.,Yes,116,49.5,Longshot,No,No
2026-07-18,WSH@ATH,Jacob Wilson,ATH,WSH,1,1,Home Run,Jacob Wilson homers (5) on a fly ball to left field.,Yes,221,40.3,Longshot,No,No
2026-07-18,WSH@ATH,Tyler Soderstrom,ATH,WSH,1,6,Home Run,Tyler Soderstrom homers (16) on a fly ball to right center field. Jeff McNeil scores.,Yes,34,59.1,Longshot,No,No
