rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,691718,Pete Crow-Armstrong,CHC,SEA,2026-08-22T02:10:00Z,Warmup,1,Emerson Hancock,676106,R,61.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",54.4,45.5,59.4,93.2,80.0,68.0,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 8.2% barrel, 15.7 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.68,46.78,89.99,101.5302,0.4715,0.2232,0.3476,74.17,43.76,49.95,35.78,31.0,0.2599,8.19,41.52,89.35,0.4274,0.1696,28.17,Out To CF,78,T-Mobile Park,
2,686527,Dominic Canzone,SEA,CHC,2026-08-22T02:10:00Z,Warmup,3,Matthew Boyd,571510,L,58.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",55.9,46.1,59.4,96.6,50.0,33.7,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,0,Contact streak: 10/29 over last 7 games,"same-side matchup; pitcher baseline 9.9% barrel, 14.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.1,46.62,91.53,102.5318,0.5008,0.2241,0.3634,74.15,43.32,39.55,26.58,16.6,0.2167,9.91,37.93,88.15,0.433,0.1741,26.55,Out To CF,78,T-Mobile Park,
3,683737,Michael Busch,CHC,SEA,2026-08-22T02:10:00Z,Warmup,3,Emerson Hancock,676106,R,56.5,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",43.9,45.5,59.4,96.6,80.0,29.2,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,1,"Last 7 games: 5/26, 1 HR","platoon edge; pitcher baseline 8.2% barrel, 15.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.36,41.56,89.33,99.5522,0.4451,0.2027,0.3451,68.9,5.5,40.21,34.76,20.7,0.1794,8.19,41.52,89.35,0.4274,0.1696,28.17,Out To CF,78,T-Mobile Park,
4,673548,Seiya Suzuki,CHC,SEA,2026-08-22T02:10:00Z,Warmup,2,Emerson Hancock,676106,R,56.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",47.3,45.5,59.4,100.0,50.0,47.5,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.2% barrel, 15.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.54,41.7,89.34,101.1018,0.4468,0.1998,0.3408,73.3,36.9,42.04,30.92,25.0,0.2204,8.19,41.52,89.35,0.4274,0.1696,28.17,Out To CF,78,T-Mobile Park,
5,677594,Julio Rodríguez,SEA,CHC,2026-08-22T02:10:00Z,Warmup,4,Matthew Boyd,571510,L,56.3,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",47.0,46.1,59.4,94.9,78.0,11.0,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,31,0,"Last 7 games: 6/31, 0 HR","platoon edge; pitcher baseline 9.9% barrel, 14.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.45,44.5,90.54,102.6598,0.4699,0.1971,0.3489,76.68,67.55,38.49,26.61,22.9,0.1762,9.91,37.93,88.15,0.433,0.1741,26.55,Out To CF,78,T-Mobile Park,
6,668227,Randy Arozarena,SEA,CHC,2026-08-22T02:10:00Z,Warmup,2,Matthew Boyd,571510,L,55.5,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",39.1,46.1,59.4,100.0,78.0,32.5,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,1,"Last 7 games: 6/28, 1 HR","platoon edge; pitcher baseline 9.9% barrel, 14.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.63,45.42,91.02,101.1171,0.4149,0.1641,0.3403,71.32,24.59,33.28,23.61,20.0,0.1803,9.91,37.93,88.15,0.433,0.1741,26.55,Out To CF,78,T-Mobile Park,
7,663728,Cal Raleigh,SEA,CHC,2026-08-22T02:10:00Z,Warmup,7,Matthew Boyd,571510,L,54.0,Longshot,Watch List,"Strong Barrel, Platoon Edge",53.8,44.5,59.4,64.3,75.0,18.3,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,18,1,"Last 7 games: 1/18, 1 HR","switch hitter; pitcher baseline 9.9% barrel, 14.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,14.46,39.66,89.76,100.7279,0.4112,0.2215,0.315,75.06,52.46,53.31,42.92,27.1,0.2006,9.91,37.93,88.15,0.433,0.1741,26.55,Out To CF,78,T-Mobile Park,
8,664023,Ian Happ,CHC,SEA,2026-08-22T02:10:00Z,Warmup,5,Emerson Hancock,676106,R,52.6,Longshot,Watch List,"Strong Barrel, Platoon Edge",43.2,43.8,59.4,86.4,75.0,2.5,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,0,"Last 7 games: 3/22, 0 HR","switch hitter; pitcher baseline 8.2% barrel, 15.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.82,42.79,89.51,100.8099,0.4073,0.1909,0.3218,71.88,18.78,44.05,32.53,20.9,0.1868,8.19,41.52,89.35,0.4274,0.1696,28.17,Out To CF,78,T-Mobile Park,
9,624424,Michael Conforto,CHC,SEA,2026-08-22T02:10:00Z,Warmup,8,Emerson Hancock,676106,R,50.2,Longshot,Watch List,"Strong Barrel, Platoon Edge",45.2,45.5,59.4,52.4,80.0,18.3,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,17,1,"Last 7 games: 1/17, 1 HR","platoon edge; pitcher baseline 8.2% barrel, 15.7 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,10.96,42.81,90.53,100.6374,0.4051,0.1826,0.3174,72.92,34.21,44.23,35.95,10.6,0.1914,8.19,41.52,89.35,0.4274,0.1696,28.17,Out To CF,78,T-Mobile Park,
10,621493,Taylor Ward,SEA,CHC,2026-08-22T02:10:00Z,Warmup,6,Matthew Boyd,571510,L,48.4,Longshot,Watch List,Platoon Edge,32.0,46.1,59.4,76.2,78.0,3.4,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,28,0,"Last 7 games: 4/28, 0 HR","platoon edge; pitcher baseline 9.9% barrel, 14.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.1,39.55,89.19,99.4132,0.3954,0.1539,0.3372,68.8,4.16,33.17,29.87,15.7,0.1413,9.91,37.93,88.15,0.433,0.1741,26.55,Out To CF,78,T-Mobile Park,
11,608324,Alex Bregman,CHC,SEA,2026-08-22T02:10:00Z,Warmup,4,Emerson Hancock,676106,R,47.2,Longshot,Watch List,Premium Lineup Spot,26.4,45.5,59.4,94.9,50.0,16.6,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,0,"Last 7 games: 6/26, 0 HR","same-side matchup; pitcher baseline 8.2% barrel, 15.7 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.2,40.06,88.91,98.3662,0.385,0.1383,0.3216,70.16,4.94,46.79,27.23,16.6,0.161,8.19,41.52,89.35,0.4274,0.1696,28.17,Out To CF,78,T-Mobile Park,
12,647304,Josh Naylor,SEA,CHC,2026-08-22T02:10:00Z,Warmup,5,Matthew Boyd,571510,L,46.2,Longshot,Watch List,No major boost,24.5,46.1,59.4,86.4,50.0,30.4,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,31,0,Contact streak: 10/31 over last 7 games,"same-side matchup; pitcher baseline 9.9% barrel, 14.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.37,38.61,88.15,99.2177,0.4054,0.1324,0.325,70.34,11.4,41.99,22.99,13.0,0.1222,9.91,37.93,88.15,0.433,0.1741,26.55,Out To CF,78,T-Mobile Park,
13,801126,Brock Rodden,SEA,CHC,2026-08-22T02:10:00Z,Warmup,9,Matthew Boyd,571510,L,46.2,Longshot,Watch List,Platoon Edge,37.0,44.5,59.4,44.8,75.0,27.0,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,6,6,20,0,"Last 6 games: 6/20, 0 HR","switch hitter; pitcher baseline 9.9% barrel, 14.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,9.1,54.5,91.5,97.9737,0.233,0.09,0.238,69.4,2.8,54.5,36.4,0.0,0.2,9.91,37.93,88.15,0.433,0.1741,26.55,Out To CF,78,T-Mobile Park,
