date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-06-27,ATH@LAA,Jonah Heim,ATH,LAA,1,2,Home Run,Jonah Heim homers (7) on a fly ball to center field.,No,,,,No,No
2026-06-27,ATL@SF,Rafael Devers,SF,ATL,2,"2, 3",Home Run,Rafael Devers homers (13) on a fly ball to center field. / Rafael Devers homers (14) on a fly ball to right field. Luis Arraez scores. Casey Schmitt scores.,Yes,76,51.2,Longshot,No,No
2026-06-27,AZ@TB,Jonathan Aranda,TB,AZ,1,5,Home Run,Jonathan Aranda homers (13) on a fly ball to right center field. Yandy Díaz scores.,Yes,71,51.4,Longshot,No,No
2026-06-27,AZ@TB,Junior Caminero,TB,AZ,1,1,Home Run,Junior Caminero homers (21) on a fly ball to left field.,Yes,38,55.2,Longshot,No,No
2026-06-27,AZ@TB,Ketel Marte,AZ,TB,1,8,Home Run,Ketel Marte homers (14) on a fly ball to center field.,Yes,26,56.8,Longshot,No,No
2026-06-27,CHC@MIL,Ian Happ,CHC,MIL,1,6,Home Run,Ian Happ homers (17) on a fly ball to right field. Michael Busch scores. Nico Hoerner scores.,Yes,109,45.9,Longshot,No,No
2026-06-27,CHC@MIL,Jackson Chourio,MIL,CHC,1,1,Home Run,Jackson Chourio homers (11) on a line drive to center field.,Yes,66,51.7,Longshot,No,No
2026-06-27,CHC@MIL,Michael Conforto,CHC,MIL,1,9,Home Run,Michael Conforto homers (5) on a fly ball to right center field.,No,,,,No,No
2026-06-27,CHC@MIL,Seiya Suzuki,CHC,MIL,1,4,Home Run,Seiya Suzuki homers (12) on a fly ball to right field. Matt Shaw scores.,Yes,87,49.1,Longshot,No,No
2026-06-27,CIN@PIT,Brandon Lowe,PIT,CIN,1,3,Home Run,Brandon Lowe homers (20) on a fly ball to right field. Jared Triolo scores. Jake Mangum scores.,Yes,36,55.3,Longshot,No,No
2026-06-27,CIN@PIT,Esmerlyn Valdez,PIT,CIN,1,8,Home Run,Esmerlyn Valdez homers (4) on a fly ball to right center field.,No,,,,No,No
2026-06-27,CIN@PIT,Eugenio Suárez,CIN,PIT,1,9,Home Run,Eugenio Suárez homers (8) on a fly ball to right field. Edwin Arroyo scores. JJ Bleday scores.,Yes,124,44.4,Longshot,No,No
2026-06-27,CIN@PIT,Sal Stewart,CIN,PIT,1,1,Home Run,Sal Stewart homers (15) on a fly ball to right field.,Yes,29,55.8,Longshot,No,No
2026-06-27,COL@MIN,Hunter Goodman,COL,MIN,3,"1, 3, 7",Home Run,Hunter Goodman homers (23) on a fly ball to left field. / Hunter Goodman homers (24) on a fly ball to center field. / Hunter Goodman homers (25) on a fly ball to left center field. Jake McCarthy scores. Ezequiel Tovar scores.,Yes,58,52.6,Longshot,No,No
2026-06-27,COL@MIN,Kyle Karros,COL,MIN,1,8,Home Run,Kyle Karros homers (5) on a fly ball to left field. Cole Carrigg scores.,Yes,199,36.1,Longshot,No,No
2026-06-27,LAD@SD,Dalton Rushing,LAD,SD,1,6,Home Run,Dalton Rushing homers (9) on a fly ball to right center field.,Yes,97,47.3,Longshot,No,No
2026-06-27,LAD@SD,Gavin Sheets,SD,LAD,1,5,Home Run,Gavin Sheets homers (13) on a fly ball to center field.,Yes,134,43.7,Longshot,No,No
2026-06-27,LAD@SD,Kyle Tucker,LAD,SD,1,6,Home Run,Kyle Tucker homers (7) on a fly ball to right field. Tommy Edman scores.,Yes,96,47.6,Longshot,No,No
2026-06-27,LAD@SD,Mookie Betts,LAD,SD,1,6,Home Run,Mookie Betts homers (11) on a fly ball to center field. Shohei Ohtani scores. Andy Pages scores.,Yes,54,53.1,Longshot,No,No
2026-06-27,PHI@NYM,Bryce Harper,PHI,NYM,1,3,Home Run,Bryce Harper homers (19) on a fly ball to left center field. Trea Turner scores.,Yes,15,59.4,Longshot,Yes,No
2026-06-27,SEA@CLE,Randy Arozarena,SEA,CLE,1,8,Home Run,Randy Arozarena homers (8) on a fly ball to center field. Julio Rodríguez scores. Dominic Canzone scores.,Yes,91,48.5,Longshot,No,No
2026-06-27,TEX@TOR,Alejandro Kirk,TOR,TEX,1,6,Home Run,Alejandro Kirk homers (2) on a fly ball to left field.,Yes,128,44.3,Longshot,No,No
2026-06-27,TEX@TOR,Corey Seager,TEX,TOR,1,6,Home Run,Corey Seager homers (10) on a fly ball to right center field.,Yes,37,55.2,Longshot,No,No
2026-06-27,TEX@TOR,Yohendrick Piñango,TOR,TEX,1,5,Home Run,Yohendrick Piñango homers (5) on a fly ball to right center field. Ernie Clement scores.,Yes,92,48.1,Longshot,No,No
2026-06-27,WSH@BAL,Luis García Jr.,WSH,BAL,1,5,Home Run,Luis García Jr. homers (14) on a fly ball to right field.,Yes,23,57.9,Longshot,No,No
