date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-08-12,BAL@MIN,Dylan Beavers,BAL,MIN,1,3,Home Run,Dylan Beavers homers (3) on a fly ball to right field. Pete Alonso scores. Tyler O'Neill scores.,Yes,106,50.4,Longshot,No,No
2026-08-12,BAL@MIN,Leody Taveras,BAL,MIN,1,9,Home Run,Leody Taveras homers (7) on a fly ball to right field.,Yes,193,42.2,Longshot,No,No
2026-08-12,BOS@TOR,Willson Contreras,BOS,TOR,1,5,Home Run,Willson Contreras homers (24) on a fly ball to left center field.,Yes,53,55.6,Longshot,No,No
2026-08-12,CHC@WSH,Abimelec Ortiz,WSH,CHC,1,6,Home Run,Abimelec Ortiz homers (3) on a fly ball to right field.,No,,,,No,No
2026-08-12,CHC@WSH,Alex Bregman,CHC,WSH,3,"5, 6, 8",Home Run,Alex Bregman homers (14) on a fly ball to left center field. Dansby Swanson scores. Pete Crow-Armstrong scores. / Alex Bregman homers (15) on a fly ball to left field. Seiya Suzuki scores. / Alex Bregman homers (16) on a fly ball to left center field. Seiya Suzuki scores.,Yes,122,49.2,Longshot,No,No
2026-08-12,CHC@WSH,Dansby Swanson,CHC,WSH,1,8,Home Run,Dansby Swanson homers (18) on a fly ball to center field.,Yes,156,45.6,Longshot,No,No
2026-08-12,CHC@WSH,José Tena,WSH,CHC,1,9,Home Run,José Tena homers (6) on a fly ball to center field.,No,,,,No,No
2026-08-12,CIN@CWS,Chase Meidroth,CWS,CIN,1,6,Home Run,Chase Meidroth homers (12) on a fly ball to left field. Colson Montgomery scores.,Yes,168,44.4,Longshot,No,No
2026-08-12,CIN@CWS,Drew Romo,CWS,CIN,1,3,Home Run,Drew Romo homers (6) on a fly ball to right field.,Yes,240,37.0,Longshot,No,No
2026-08-12,CLE@DET,Gleyber Torres,DET,CLE,1,3,Home Run,Gleyber Torres homers (8) on a fly ball to left center field.,Yes,135,47.2,Longshot,No,No
2026-08-12,CLE@DET,Jo Adell,CLE,DET,1,5,Home Run,Jo Adell homers (18) on a fly ball to left field. José Ramírez scores.,Yes,51,55.6,Longshot,No,No
2026-08-12,COL@AZ,Brett Sullivan,COL,AZ,1,2,Home Run,Brett Sullivan homers (6) on a fly ball to right field. Mickey Moniak scores. Willi Castro scores.,Yes,79,53.1,Longshot,No,No
2026-08-12,COL@AZ,Corbin Carroll,AZ,COL,1,8,Home Run,Corbin Carroll homers (18) on a fly ball to left center field.,Yes,25,59.4,Longshot,No,No
2026-08-12,COL@AZ,Zac Veen,COL,AZ,1,4,Home Run,Zac Veen homers (1) on a fly ball to right center field. Willi Castro scores.,Yes,161,44.8,Longshot,No,No
