date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-09-11,BAL@TOR,Brett Bateman,TOR,BAL,1,9,Home Run,Brett Bateman homers (1) on a fly ball to center field. Ernie Clement scores.,Yes,195,39.5,Longshot,No,No
2026-09-11,BAL@TOR,Coby Mayo,BAL,TOR,1,7,Home Run,Coby Mayo homers (23) on a fly ball to left field.,Yes,19,59.7,Longshot,Yes,No
2026-09-11,BAL@TOR,Dylan Beavers,BAL,TOR,1,1,Home Run,Dylan Beavers homers (7) on a fly ball to right field.,Yes,77,52.0,Longshot,No,No
2026-09-11,BAL@TOR,Kazuma Okamoto,TOR,BAL,1,4,Home Run,Kazuma Okamoto homers (31) on a fly ball to right center field.,Yes,74,52.2,Longshot,No,No
2026-09-11,CIN@MIL,Brice Turang,MIL,CIN,1,2,Home Run,Brice Turang homers (18) on a line drive to right center field. Garrett Mitchell scores. Jackson Chourio scores.,Yes,108,48.3,Longshot,No,No
2026-09-11,CIN@MIL,Garrett Mitchell,MIL,CIN,1,5,Home Run,Garrett Mitchell hits a grand slam (10) to center field. William Contreras scores. Luis Lara scores. Cooper Pratt scores.,Yes,144,44.6,Longshot,No,No
2026-09-11,CIN@MIL,Jake Bauers,MIL,CIN,1,2,Home Run,Jake Bauers homers (25) on a fly ball to center field. Andrew Vaughn scores.,Yes,57,53.9,Longshot,No,No
2026-09-11,CIN@MIL,William Contreras,MIL,CIN,1,8,Home Run,William Contreras homers (16) on a fly ball to left field. Joey Ortiz scores. David Hamilton scores.,Yes,67,52.6,Longshot,No,No
2026-09-11,CLE@MIN,Angel Martínez,CLE,MIN,1,7,Home Run,Angel Martínez homers (15) on a fly ball to left center field. Travis Bazzana scores.,Yes,149,44.2,Longshot,No,No
2026-09-11,COL@DET,Dillon Dingler,DET,COL,1,6,Home Run,Dillon Dingler homers (27) on a fly ball to left field. Riley Greene scores.,Yes,35,57.1,Longshot,No,No
2026-09-11,COL@DET,Max Clark,DET,COL,1,5,Home Run,Max Clark homers (3) on a fly ball to right field.,Yes,86,51.0,Longshot,No,No
2026-09-11,CWS@STL,Chase Meidroth,CWS,STL,2,"1, 3",Home Run,Chase Meidroth homers (13) on a fly ball to center field. / Chase Meidroth homers (14) on a fly ball to left center field.,Yes,152,44.0,Longshot,No,No
2026-09-11,HOU@TB,Junior Caminero,TB,HOU,1,9,Home Run,Junior Caminero homers (40) on a fly ball to left center field. Jonny DeLuca scores.,Yes,8,63.0,Tier 3,Yes,Yes
2026-09-11,HOU@TB,Victor Mesa Jr.,TB,HOU,1,5,Home Run,Victor Mesa Jr. homers (13) on a fly ball to right center field.,Yes,23,59.3,Longshot,No,No
2026-09-11,KC@BOS,Mickey Gasper,BOS,KC,1,5,Home Run,Mickey Gasper homers (9) on a fly ball to right center field.,Yes,85,51.2,Longshot,No,No
2026-09-11,LAA@WSH,Mike Trout,LAA,WSH,1,1,Home Run,Mike Trout homers (21) on a fly ball to center field.,Yes,61,53.3,Longshot,No,No
2026-09-11,LAD@MIA,Kyle Tucker,LAD,MIA,1,7,Home Run,Kyle Tucker hits a grand slam (14) to right center field. Tommy Edman scores. Max Muncy scores. Mookie Betts scores.,Yes,135,45.3,Longshot,No,No
2026-09-11,NYM@NYY,A.J. Ewing,NYM,NYY,1,9,Home Run,A.J. Ewing homers (9) on a fly ball to right field.,Yes,146,44.4,Longshot,No,No
2026-09-11,NYM@NYY,Ben Rice,NYY,NYM,1,5,Home Run,Ben Rice homers (37) on a fly ball to left center field.,Yes,11,61.7,Tier 3,Yes,No
2026-09-11,NYM@NYY,Cody Bellinger,NYY,NYM,1,2,Home Run,Cody Bellinger homers (14) on a fly ball to right center field. Anthony Volpe scores. Ben Rice scores.,Yes,83,51.3,Longshot,No,No
2026-09-11,PHI@ATL,Austin Riley,ATL,PHI,1,7,Home Run,Austin Riley homers (17) on a fly ball to left center field.,Yes,87,51.0,Longshot,No,No
2026-09-11,PHI@ATL,Matt Olson,ATL,PHI,1,1,Home Run,Matt Olson homers (38) on a fly ball to left field.,Yes,14,60.8,Tier 3,Yes,No
2026-09-11,SD@SF,Rafael Devers,SF,SD,1,5,Home Run,Rafael Devers hits a grand slam (36) to right field. Andrew Knizner scores. Christian Koss scores. Jonah Cox scores.,Yes,31,57.6,Longshot,No,No
2026-09-11,SEA@ATH,Donovan Walton,ATH,SEA,1,10,Home Run,Donovan Walton homers (7) on a fly ball to right field. Michael Stefanic scores.,No,,,,No,No
2026-09-11,SEA@ATH,Lawrence Butler,ATH,SEA,1,3,Home Run,Lawrence Butler homers (14) on a fly ball to right field. Jeff McNeil scores.,Yes,120,47.1,Longshot,No,No
2026-09-11,SEA@ATH,Lazaro Montes,SEA,ATH,1,6,Home Run,Lazaro Montes homers (3) on a fly ball to right center field. Josh Naylor scores.,No,,,,No,No
2026-09-11,TEX@AZ,Corbin Carroll,AZ,TEX,1,6,Home Run,Corbin Carroll homers (20) on a fly ball to left center field. Gabriel Moreno scores.,Yes,70,52.5,Longshot,No,No
2026-09-11,TEX@AZ,Nolan Arenado,AZ,TEX,1,6,Home Run,Nolan Arenado homers (24) on a fly ball to left field.,Yes,159,43.4,Longshot,No,No
