date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-06-28,ATH@LAA,Josh Lowe,LAA,ATH,1,2,Home Run,Josh Lowe hits a grand slam (6) to right field. Vaughn Grissom scores. Wade Meckler scores. Oswald Peraza scores.,Yes,51,52.0,Longshot,No,No
2026-06-28,CHC@MIL,Gary Sánchez,MIL,CHC,1,2,Home Run,Gary Sánchez homers (8) on a fly ball to left field.,Yes,105,46.3,Longshot,No,No
2026-06-28,CIN@PIT,Esmerlyn Valdez,PIT,CIN,1,8,Home Run,Esmerlyn Valdez homers (5) on a fly ball to left center field.,Yes,3,67.4,Tier 3,Yes,Yes
2026-06-28,CIN@PIT,Ryan O'Hearn,PIT,CIN,2,"5, 8",Home Run,Ryan O'Hearn homers (12) on a fly ball to right field. / Ryan O'Hearn homers (13) on a fly ball to right center field. Bryan Reynolds scores. Nick Gonzales scores.,Yes,61,50.9,Longshot,No,No
2026-06-28,CIN@PIT,Tyler Callihan,PIT,CIN,1,2,Home Run,Tyler Callihan homers (3) on a fly ball to right field. Ryan O'Hearn scores. Esmerlyn Valdez scores.,Yes,126,44.0,Longshot,No,No
2026-06-28,COL@MIN,Kody Clemens,MIN,COL,1,4,Home Run,Kody Clemens homers (13) on a fly ball to right field.,Yes,24,55.9,Longshot,No,No
2026-06-28,COL@MIN,Ryan Kreidler,MIN,COL,1,7,Home Run,Ryan Kreidler homers (5) on a fly ball to center field.,Yes,148,41.6,Longshot,No,No
2026-06-28,HOU@DET,Christian Walker,HOU,DET,1,10,Home Run,Christian Walker homers (19) on a fly ball to left field. Yordan Alvarez scores. Isaac Paredes scores.,Yes,50,52.0,Longshot,No,No
2026-06-28,HOU@DET,Isaac Paredes,HOU,DET,1,8,Home Run,Isaac Paredes homers (11) on a fly ball to left field.,Yes,108,46.0,Longshot,No,No
2026-06-28,HOU@DET,Raynel Delgado,HOU,DET,1,7,Home Run,Raynel Delgado homers (1) on a fly ball to right field. Jake Meyers scores.,No,,,,No,No
2026-06-28,HOU@DET,Spencer Torkelson,DET,HOU,1,10,Home Run,Spencer Torkelson homers (13) on a fly ball to right center field. Riley Greene scores.,Yes,165,38.6,Longshot,No,No
2026-06-28,HOU@DET,Zach McKinstry,DET,HOU,1,2,Home Run,Zach McKinstry homers (3) on a fly ball to right center field. Kerry Carpenter scores.,Yes,198,26.2,Longshot,No,No
2026-06-28,KC@CWS,Miguel Vargas,CWS,KC,1,1,Home Run,Miguel Vargas homers (19) on a fly ball to left center field. Sam Antonacci scores.,Yes,54,51.6,Longshot,No,No
2026-06-28,LAD@SD,Manny Machado,SD,LAD,1,4,Home Run,Manny Machado homers (15) on a fly ball to left center field.,Yes,44,53.1,Longshot,No,No
2026-06-28,PHI@NYM,A.J. Ewing,NYM,PHI,1,6,Home Run,A.J. Ewing homers (4) on a fly ball to right center field. Francisco Alvarez scores.,No,,,,No,No
2026-06-28,PHI@NYM,Kyle Schwarber,PHI,NYM,1,7,Home Run,Kyle Schwarber homers (30) on a fly ball to center field. Justin Crawford scores.,Yes,2,67.5,Tier 3,Yes,Yes
