date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-08-21,CHC@SEA,Alex Bregman,CHC,SEA,2,"1, 9",Home Run,Alex Bregman homers (17) on a fly ball to left field. Michael Busch scores. / Alex Bregman homers (18) on a fly ball to left center field.,Yes,161,41.4,Longshot,No,No
2026-08-21,CHC@SEA,Cal Raleigh,SEA,CHC,1,2,Home Run,Cal Raleigh homers (14) on a line drive to left center field. Josh Naylor scores. Taylor Ward scores.,Yes,82,48.3,Longshot,No,No
2026-08-21,CHC@SEA,Ian Happ,CHC,SEA,1,8,Home Run,Ian Happ homers (21) on a fly ball to right center field.,Yes,97,46.9,Longshot,No,No
2026-08-21,CHC@SEA,Pete Crow-Armstrong,CHC,SEA,1,1,Home Run,Pete Crow-Armstrong homers (32) on a fly ball to right center field.,Yes,21,55.7,Longshot,No,No
2026-08-21,CIN@AZ,Jordan Lawlar,AZ,CIN,1,2,Home Run,Jordan Lawlar homers (2) on a fly ball to left field. Tim Tawa scores.,Yes,202,37.7,Longshot,No,No
2026-08-21,CLE@COL,Patrick Bailey,CLE,COL,1,7,Home Run,Patrick Bailey homers (7) on a fly ball to right center field. Nathaniel Lowe scores. Travis Bazzana scores.,Yes,122,44.7,Longshot,No,No
2026-08-21,CLE@COL,Petey Halpin,CLE,COL,1,3,Home Run,Petey Halpin homers (3) on a fly ball to right center field.,No,,,,No,No
2026-08-21,DET@KC,Carter Jensen,KC,DET,1,7,Home Run,Carter Jensen homers (17) on a fly ball to center field.,Yes,78,48.6,Longshot,No,No
2026-08-21,DET@KC,Kyle Isbel,KC,DET,1,5,Home Run,Kyle Isbel homers (5) on a fly ball to right center field.,Yes,270,28.1,Longshot,No,No
2026-08-21,DET@KC,Vinnie Pasquantino,KC,DET,1,6,Home Run,Vinnie Pasquantino homers (8) on a fly ball to right field.,Yes,110,45.5,Longshot,No,No
2026-08-21,MIN@SD,Ty France,SD,MIN,1,1,Home Run,Ty France homers (18) on a fly ball to left center field. Manny Machado scores.,Yes,73,48.9,Longshot,No,No
2026-08-21,NYM@CWS,Bo Bichette,NYM,CWS,1,5,Home Run,Bo Bichette homers (13) on a fly ball to left field.,Yes,71,49.1,Longshot,No,No
2026-08-21,NYM@CWS,Colson Montgomery,CWS,NYM,1,6,Home Run,Colson Montgomery homers (27) on a line drive to right field.,Yes,29,53.9,Longshot,No,No
2026-08-21,NYM@CWS,Jake Rogers,CWS,NYM,1,9,Home Run,Jake Rogers homers (4) on a fly ball to center field. Braden Montgomery scores.,Yes,125,44.4,Longshot,No,No
2026-08-21,NYM@CWS,Miguel Vargas,CWS,NYM,1,6,Home Run,Miguel Vargas homers (29) on a fly ball to left field. Munetaka Murakami scores.,Yes,5,62.6,Tier 3,Yes,Yes
2026-08-21,NYM@CWS,Randal Grichuk,CWS,NYM,1,6,Home Run,Randal Grichuk homers (11) on a line drive to left center field.,Yes,10,60.0,Tier 3,Yes,Yes
2026-08-21,PIT@LAD,Max Muncy,LAD,PIT,1,1,Home Run,Max Muncy homers (26) on a fly ball to right field. Shohei Ohtani scores.,Yes,134,43.3,Longshot,No,No
2026-08-21,PIT@LAD,Oneil Cruz,PIT,LAD,1,8,Home Run,Oneil Cruz homers (16) on a fly ball to center field. Bryan Reynolds scores.,Yes,17,56.5,Longshot,Yes,No
2026-08-21,SF@BOS,Drew Gilbert,SF,BOS,1,4,Home Run,Drew Gilbert homers (7) on a line drive to right field. Christian Koss scores.,Yes,158,41.4,Longshot,No,No
2026-08-21,SF@BOS,Rafael Devers,SF,BOS,1,4,Home Run,Rafael Devers homers (26) on a fly ball to center field.,Yes,20,55.7,Longshot,Yes,No
2026-08-21,SF@BOS,Willson Contreras,BOS,SF,1,3,Home Run,Willson Contreras homers (26) on a fly ball to left field. Nick Sogard scores. Wilyer Abreu scores.,Yes,37,52.8,Longshot,No,No
2026-08-21,STL@PHI,Jordan Walker,STL,PHI,1,6,Home Run,Jordan Walker homers (27) on a fly ball to right center field. Iván Herrera scores.,Yes,22,55.6,Longshot,No,No
2026-08-21,STL@PHI,Joshua Báez,STL,PHI,1,1,Home Run,Joshua Báez homers (4) on a fly ball to right center field. Jordan Walker scores.,Yes,2,66.5,Tier 3,Yes,Yes
2026-08-21,TB@BAL,Dylan Beavers,BAL,TB,1,2,Home Run,Dylan Beavers homers (6) on a fly ball to center field.,Yes,107,45.7,Longshot,No,No
2026-08-21,TB@BAL,Kenny Piper,TB,BAL,1,2,Home Run,Kenny Piper homers (1) on a fly ball to center field. Jorge Mateo scores.,No,,,,No,No
2026-08-21,TB@BAL,Pete Alonso,BAL,TB,1,5,Home Run,Pete Alonso homers (30) on a fly ball to left center field. Colton Cowser scores.,Yes,6,62.1,Tier 3,Yes,Yes
2026-08-21,TOR@NYY,Spencer Jones,NYY,TOR,1,2,Home Run,"Umpire reviewed (home run), call on the field was upheld: Spencer Jones homers (7) on a fly ball to right field. Trent Grisham scores.",Yes,52,51.2,Longshot,No,No
2026-08-21,WSH@MIA,Keibert Ruiz,WSH,MIA,1,6,Home Run,Keibert Ruiz homers (8) on a fly ball to right field.,Yes,174,40.3,Longshot,No,No
