date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-06-17,BAL@SEA,Cole Young,SEA,BAL,1,9,Home Run,Cole Young homers (6) on a fly ball to right field.,Yes,182,37.5,Longshot,No,No
2026-06-17,BAL@SEA,Dominic Canzone,SEA,BAL,1,9,Home Run,Dominic Canzone homers (11) on a fly ball to right field.,Yes,28,55.7,Longshot,No,No
2026-06-17,BAL@SEA,Gunnar Henderson,BAL,SEA,1,3,Home Run,Gunnar Henderson homers (15) on a fly ball to right center field. Blaze Alexander scores.,Yes,80,47.9,Longshot,No,No
2026-06-17,BAL@SEA,Jackson Holliday,BAL,SEA,1,9,Home Run,Jackson Holliday homers (4) on a line drive to center field.,Yes,139,41.8,Longshot,No,No
2026-06-17,CLE@MIL,Christian Yelich,MIL,CLE,1,1,Home Run,Christian Yelich homers (5) on a fly ball to left center field.,Yes,65,49.7,Longshot,No,No
2026-06-17,CLE@MIL,Daniel Schneemann,CLE,MIL,1,4,Home Run,Daniel Schneemann hits a grand slam (6) to right field. Travis Bazzana scores. Kyle Manzardo scores. Brayan Rocchio scores.,Yes,114,44.0,Longshot,No,No
2026-06-17,CLE@MIL,Jackson Chourio,MIL,CLE,1,4,Home Run,Jackson Chourio homers (10) on a fly ball to right field. David Hamilton scores.,Yes,10,60.6,Tier 3,Yes,Yes
2026-06-17,COL@CHC,Dansby Swanson,CHC,COL,1,2,Home Run,Dansby Swanson homers (8) on a fly ball to left center field. Carson Kelly scores.,Yes,226,30.3,Longshot,No,No
2026-06-17,COL@CHC,Hunter Goodman,COL,CHC,1,8,Home Run,Hunter Goodman homers (21) on a fly ball to center field. Tyler Freeman scores.,Yes,49,51.3,Longshot,No,No
2026-06-17,COL@CHC,Kyle Karros,COL,CHC,1,9,Home Run,Kyle Karros homers (4) on a fly ball to right center field.,Yes,224,30.7,Longshot,No,No
2026-06-17,COL@CHC,Pete Crow-Armstrong,CHC,COL,1,4,Home Run,"Umpire reviewed (home run), call on the field was upheld: Pete Crow-Armstrong homers (15) on a fly ball to right field.",Yes,84,47.6,Longshot,No,No
