date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-07-08,ATH@DET,Jake Rogers,DET,ATH,1,2,Home Run,Jake Rogers homers (2) on a fly ball to left center field. Zach McKinstry scores.,No,,,,No,No
2026-07-08,ATH@DET,Spencer Torkelson,DET,ATH,1,5,Home Run,Spencer Torkelson homers (15) on a fly ball to left field. Jake Rogers scores. Kevin McGonigle scores.,Yes,31,59.4,Longshot,No,No
2026-07-08,ATL@PIT,Joey Bart,ATL,PIT,1,8,Home Run,Joey Bart homers (4) on a fly ball to left center field. Mike Yastrzemski scores.,Yes,165,44.8,Longshot,No,No
2026-07-08,AZ@SD,Luis Campusano,SD,AZ,1,6,Home Run,Luis Campusano homers (4) on a fly ball to left center field.,Yes,227,37.1,Longshot,No,No
2026-07-08,AZ@SD,Tommy Troy,AZ,SD,1,7,Home Run,Tommy Troy homers (4) on a fly ball to left center field. Lourdes Gurriel Jr. scores.,No,,,,No,No
2026-07-08,CHC@BAL,Carson Kelly,CHC,BAL,1,5,Home Run,Carson Kelly homers (5) on a fly ball to left field.,Yes,153,45.5,Longshot,No,No
2026-07-08,CHC@BAL,Coby Mayo,BAL,CHC,1,8,Home Run,Coby Mayo homers (11) on a fly ball to left field.,No,,,,No,No
2026-07-08,CHC@BAL,Michael Conforto,CHC,BAL,1,5,Home Run,Michael Conforto homers (8) on a fly ball to right field.,Yes,32,59.3,Longshot,No,No
2026-07-08,CHC@BAL,Pete Alonso,BAL,CHC,1,4,Home Run,Pete Alonso homers (20) on a fly ball to center field. Taylor Ward scores.,Yes,8,65.2,Tier 3,Yes,Yes
2026-07-08,CHC@BAL,Pete Crow-Armstrong,CHC,BAL,2,"3, 5",Home Run,Pete Crow-Armstrong homers (20) on a fly ball to right field. / Pete Crow-Armstrong homers (21) on a fly ball to right center field.,Yes,10,64.4,Tier 3,Yes,Yes
2026-07-08,CHC@BAL,Seiya Suzuki,CHC,BAL,1,7,Home Run,Seiya Suzuki homers (14) on a fly ball to left field. Pete Crow-Armstrong scores. Michael Busch scores.,Yes,41,57.4,Longshot,No,No
2026-07-08,CHC@BAL,Tyler O'Neill,BAL,CHC,2,"7, 8",Home Run,Tyler O'Neill homers (4) on a fly ball to left field. / Tyler O'Neill homers (5) on a fly ball to left center field.,No,,,,No,No
2026-07-08,CLE@MIN,Brayan Rocchio,CLE,MIN,1,4,Home Run,Brayan Rocchio homers (7) on a fly ball to left field. Chase DeLauter scores.,Yes,147,46.1,Longshot,No,No
2026-07-08,CLE@MIN,Rhys Hoskins,CLE,MIN,1,4,Home Run,Rhys Hoskins homers (9) on a fly ball to left field.,Yes,77,52.8,Longshot,No,No
2026-07-08,COL@LAD,Edouard Julien,COL,LAD,1,2,Home Run,Edouard Julien homers (3) on a fly ball to right center field.,Yes,145,46.3,Longshot,No,No
2026-07-08,COL@LAD,Kyle Karros,COL,LAD,1,2,Home Run,Kyle Karros homers (8) on a line drive to left center field.,Yes,179,43.2,Longshot,No,No
2026-07-08,HOU@WSH,CJ Abrams,WSH,HOU,1,5,Home Run,CJ Abrams homers (20) on a fly ball to right center field.,Yes,58,54.6,Longshot,No,No
2026-07-08,HOU@WSH,Luis García Jr.,WSH,HOU,1,4,Home Run,Luis García Jr. homers (20) on a fly ball to right center field. Keibert Ruiz scores. James Wood scores.,Yes,29,59.7,Longshot,No,No
2026-07-08,KC@NYM,A.J. Ewing,NYM,KC,1,1,Home Run,A.J. Ewing homers (7) on a fly ball to center field.,Yes,64,54.0,Longshot,No,No
2026-07-08,LAA@TEX,Jo Adell,LAA,TEX,2,"4, 5",Home Run,Jo Adell homers (12) on a fly ball to right field. Vaughn Grissom scores. / Jo Adell homers (13) on a line drive to center field. Mike Trout scores. Vaughn Grissom scores.,Yes,60,54.6,Longshot,No,No
2026-07-08,LAA@TEX,Kyle Higashioka,TEX,LAA,1,8,Home Run,Kyle Higashioka homers (6) on a fly ball to left center field.,No,,,,No,No
2026-07-08,LAA@TEX,Mike Trout,LAA,TEX,1,8,Home Run,Mike Trout homers (18) on a fly ball to left center field. Josh Lowe scores.,Yes,5,66.6,Tier 3,Yes,Yes
2026-07-08,MIL@STL,Alec Burleson,STL,MIL,1,6,Home Run,Alec Burleson homers (15) on a fly ball to right field. Jordan Walker scores.,Yes,85,52.3,Longshot,No,No
2026-07-08,MIL@STL,José Fermín,STL,MIL,1,4,Home Run,José Fermín homers (4) on a fly ball to left center field.,Yes,218,38.3,Longshot,No,No
2026-07-08,PHI@CIN,Elly De La Cruz,CIN,PHI,1,4,Home Run,Elly De La Cruz homers (14) on a line drive to right center field. Edwin Arroyo scores.,Yes,52,55.2,Longshot,No,No
2026-07-08,PHI@CIN,J.T. Realmuto,PHI,CIN,1,6,Home Run,J.T. Realmuto homers (7) on a fly ball to left field.,Yes,198,40.7,Longshot,No,No
