hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hitter_hand,barrel_pct,iso,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hard_hit_pct,hr_total,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,pitcher_hr_allowed,pitcher_hr_allowed_vs_lhh,pitcher_hr_allowed_vs_rhh,ballpark,park_hr_factor,weather_temp,wind_speed,wind_direction,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,public_attention,odds
703607,Henry Bolte,ATH,SEA,2026-09-06T01:40:00Z,Warmup,1,George Kirby,669923,R,R,7.2,0.112,91.0,104.2975,0.366,0.12,0.312,77.0,72.5,32.5,15.6,47.9,8.0,7.34,41.73,89.83,0.4004,0.1444,24.66,17.8,17.8,17.8,T-Mobile Park,96,72,0,None,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,30,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.3% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
643446,Jeff McNeil,ATH,SEA,2026-09-06T01:40:00Z,Warmup,2,George Kirby,669923,R,L,2.86,0.126,86.71,96.5729,0.3775,0.1034,0.3139,69.37,5.72,43.84,23.89,30.8,9.2,7.34,41.73,89.83,0.4004,0.1444,24.66,17.8,17.8,17.8,T-Mobile Park,96,72,0,None,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,31,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.3% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
680869,Zack Gelof,ATH,SEA,2026-09-06T01:40:00Z,Warmup,3,George Kirby,669923,R,R,10.4,0.1806,88.87,99.8012,0.3816,0.1774,0.2848,73.22,27.43,39.25,28.85,44.4,12.5,7.34,41.73,89.83,0.4004,0.1444,24.66,17.8,17.8,17.8,T-Mobile Park,96,72,0,None,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 7.3% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
671732,Lawrence Butler,ATH,SEA,2026-09-06T01:40:00Z,Warmup,4,George Kirby,669923,R,L,8.08,0.1469,90.01,101.9848,0.3821,0.1437,0.3162,73.63,37.67,34.47,21.37,46.08,14.7,7.34,41.73,89.83,0.4004,0.1444,24.66,17.8,17.8,17.8,T-Mobile Park,96,72,0,None,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,0,"Last 7 games: 8/26, 0 HR","platoon edge; pitcher baseline 7.3% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
641680,Jonah Heim,ATH,SEA,2026-09-06T01:40:00Z,Warmup,5,George Kirby,669923,R,S,6.52,0.161,88.03,97.9422,0.3656,0.1396,0.2872,69.77,9.1,40.7,27.83,34.01,12.4,7.34,41.73,89.83,0.4004,0.1444,24.66,17.8,17.8,17.8,T-Mobile Park,96,72,0,None,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,1,"Last 7 games: 7/26, 1 HR","switch hitter; pitcher baseline 7.3% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
691777,Max Muncy,ATH,SEA,2026-09-06T01:40:00Z,Warmup,6,George Kirby,669923,R,R,10.87,0.1615,88.5,100.8368,0.3586,0.1472,0.281,73.87,43.16,43.1,22.79,39.68,8.3,7.34,41.73,89.83,0.4004,0.1444,24.66,17.8,17.8,17.8,T-Mobile Park,96,72,0,None,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,1,"Last 7 games: 7/23, 1 HR","same-side matchup; pitcher baseline 7.3% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
622268,Donovan Walton,ATH,SEA,2026-09-06T01:40:00Z,Warmup,7,George Kirby,669923,R,L,3.43,0.1169,88.89,97.6219,0.3667,0.1061,0.3139,67.85,0.42,36.79,20.97,34.91,3.5,7.34,41.73,89.83,0.4004,0.1444,24.66,17.8,17.8,17.8,T-Mobile Park,96,72,0,None,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,15,1,"Last 7 games: 3/15, 1 HR","platoon edge; pitcher baseline 7.3% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
675961,Alika Williams,ATH,SEA,2026-09-06T01:40:00Z,Warmup,8,George Kirby,669923,R,R,0.8,0.172,85.0,97.2484,0.296,0.077,0.248,69.4,3.3,40.0,23.8,34.1,4.0,7.34,41.73,89.83,0.4004,0.1444,24.66,17.8,17.8,17.8,T-Mobile Park,96,72,0,None,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.3% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
672016,Denzel Clarke,ATH,SEA,2026-09-06T01:40:00Z,Warmup,9,George Kirby,669923,R,R,3.9,0.0545,89.44,102.3279,0.2359,0.0548,0.2185,76.05,61.86,49.15,10.79,42.28,0.9,7.34,41.73,89.83,0.4004,0.1444,24.66,17.8,17.8,17.8,T-Mobile Park,96,72,0,None,Yes,Yes,9,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,12,0,"Last 7 games: 2/12, 0 HR","same-side matchup; pitcher baseline 7.3% barrel, 17.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,,
668227,Randy Arozarena,SEA,ATH,2026-09-06T01:40:00Z,Warmup,1,Jeffrey Springs,605488,L,R,9.05,0.1915,90.88,100.9567,0.4191,0.1704,0.3424,71.39,25.15,35.03,24.45,44.23,23.5,9.15,35.69,87.81,0.4471,0.1946,32.51,31.5,31.5,31.5,T-Mobile Park,96,72,0,None,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.2% barrel, 31.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,,
