date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-09-07,CHC@MIL,Pedro Ramírez,CHC,MIL,1,5,Home Run,Pedro Ramírez homers (5) on a fly ball to left field.,No,,,,No,No
2026-09-07,CHC@MIL,Pete Crow-Armstrong,CHC,MIL,1,9,Home Run,Pete Crow-Armstrong homers (41) on a line drive to right center field.,Yes,17,55.4,Longshot,Yes,No
2026-09-07,CIN@LAD,Elly De La Cruz,CIN,LAD,1,1,Home Run,Elly De La Cruz homers (24) on a fly ball to center field.,Yes,15,56.0,Longshot,Yes,No
2026-09-07,CIN@LAD,Eugenio Suárez,CIN,LAD,1,7,Home Run,Eugenio Suárez homers (22) on a fly ball to center field.,No,,,,No,No
2026-09-07,CIN@LAD,Teoscar Hernández,LAD,CIN,1,6,Home Run,Teoscar Hernández homers (13) on a fly ball to left field. Freddie Freeman scores. Max Muncy scores.,No,,,,No,No
2026-09-07,MIN@DET,Kevin McGonigle,DET,MIN,1,1,Home Run,Kevin McGonigle homers (15) on a fly ball to right field.,Yes,26,52.0,Longshot,No,No
2026-09-07,MIN@DET,Riley Greene,DET,MIN,1,5,Home Run,Riley Greene homers (19) on a fly ball to right field. Gleyber Torres scores.,Yes,3,64.3,Tier 3,Yes,Yes
2026-09-07,MIN@DET,Trevor Larnach,MIN,DET,1,4,Home Run,Trevor Larnach homers (12) on a fly ball to right field.,Yes,80,43.2,Longshot,No,No
2026-09-07,STL@SF,Alec Burleson,STL,SF,1,6,Home Run,Alec Burleson homers (22) on a fly ball to right field.,Yes,22,54.5,Longshot,No,No
2026-09-07,TOR@ATH,Alejandro Kirk,TOR,ATH,1,2,Home Run,Alejandro Kirk homers (9) on a fly ball to right center field.,Yes,88,41.7,Longshot,No,No
2026-09-07,TOR@ATH,Andrés Giménez,TOR,ATH,1,9,Home Run,Andrés Giménez homers (9) on a fly ball to right center field.,No,,,,No,No
2026-09-07,TOR@ATH,Henry Bolte,ATH,TOR,1,5,Home Run,Henry Bolte homers (9) on a fly ball to right field.,Yes,90,41.4,Longshot,No,No
2026-09-07,TOR@ATH,Kazuma Okamoto,TOR,ATH,1,7,Home Run,Kazuma Okamoto homers (29) on a fly ball to left field.,Yes,48,47.8,Longshot,No,No
2026-09-07,WSH@SD,Dylan Crews,WSH,SD,1,6,Home Run,Dylan Crews homers (11) on a fly ball to left center field. Abimelec Ortiz scores.,Yes,74,44.4,Longshot,No,No
