date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-09-09,AZ@KC,Bobby Witt Jr.,KC,AZ,1,5,Home Run,Bobby Witt Jr. homers (18) on a fly ball to left center field. Isaac Collins scores. Carter Jensen scores.,Yes,29,59.5,Longshot,No,No
2026-09-09,AZ@KC,Carter Jensen,KC,AZ,1,3,Home Run,Carter Jensen homers (23) on a fly ball to right center field.,Yes,12,64.8,Tier 3,Yes,No
2026-09-09,AZ@KC,Nolan Arenado,AZ,KC,1,4,Home Run,Nolan Arenado homers (23) on a fly ball to left field.,Yes,186,40.7,Longshot,No,No
2026-09-09,CHC@MIL,Christian Yelich,MIL,CHC,1,1,Home Run,Christian Yelich homers (11) on a fly ball to left center field. Brice Turang scores. William Contreras scores.,Yes,66,53.3,Longshot,No,No
2026-09-09,CHC@MIL,Jackson Chourio,MIL,CHC,1,2,Home Run,Jackson Chourio homers (23) on a fly ball to center field.,Yes,41,57.3,Longshot,No,No
2026-09-09,CHC@MIL,William Contreras,MIL,CHC,1,2,Home Run,William Contreras homers (15) on a fly ball to left field. Brice Turang scores.,Yes,79,52.1,Longshot,No,No
2026-09-09,CIN@LAD,Elly De La Cruz,CIN,LAD,1,4,Home Run,Elly De La Cruz homers (26) on a fly ball to center field.,Yes,56,54.9,Longshot,No,No
2026-09-09,CIN@LAD,Enrique Hernández,LAD,CIN,1,7,Home Run,Enrique Hernández homers (3) on a fly ball to left field. Alex Freeland scores.,No,,,,No,No
2026-09-09,CIN@LAD,Kyle Tucker,LAD,CIN,1,8,Home Run,Kyle Tucker homers (13) on a fly ball to right center field.,Yes,121,47.8,Longshot,No,No
2026-09-09,CIN@LAD,Max Muncy,LAD,CIN,1,6,Home Run,Max Muncy homers (27) on a fly ball to right field. Mookie Betts scores.,Yes,106,49.1,Longshot,No,No
2026-09-09,CIN@LAD,Mookie Betts,LAD,CIN,1,3,Home Run,Mookie Betts homers (19) on a line drive to left center field. Will Smith scores.,Yes,123,47.7,Longshot,No,No
2026-09-09,CLE@BAL,Chase DeLauter,CLE,BAL,1,1,Home Run,Chase DeLauter homers (14) on a fly ball to right center field. Steven Kwan scores.,Yes,50,56.0,Longshot,No,No
2026-09-09,CLE@BAL,Coby Mayo,BAL,CLE,1,6,Home Run,Coby Mayo homers (22) on a fly ball to left center field.,Yes,16,62.4,Tier 3,Yes,No
2026-09-09,CLE@BAL,Nathaniel Lowe,CLE,BAL,1,6,Home Run,Nathaniel Lowe homers (17) on a fly ball to right field. Travis Bazzana scores.,Yes,72,52.6,Longshot,No,No
2026-09-09,COL@NYY,Cody Bellinger,NYY,COL,1,8,Home Run,Cody Bellinger homers (13) on a line drive to right field.,Yes,27,59.6,Longshot,No,No
2026-09-09,COL@NYY,Connor Norby,COL,NYY,1,5,Home Run,Connor Norby homers (7) on a fly ball to left field.,Yes,159,43.5,Longshot,No,No
