date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-07-31,BOS@LAD,Ceddanne Rafaela,BOS,LAD,1,7,Home Run,Ceddanne Rafaela homers (12) on a fly ball to left field. Nick Sogard scores.,Yes,243,33.9,Longshot,No,No
2026-07-31,BOS@LAD,Shohei Ohtani,LAD,BOS,1,5,Home Run,Shohei Ohtani homers (24) on a fly ball to right field. Eliezer Alfonzo scores.,Yes,47,54.4,Longshot,No,No
2026-07-31,CWS@TB,Andrew Benintendi,CWS,TB,1,2,Home Run,Andrew Benintendi homers (11) on a fly ball to right field.,Yes,137,46.2,Longshot,No,No
2026-07-31,CWS@TB,Colson Montgomery,CWS,TB,1,6,Home Run,Colson Montgomery homers (25) on a fly ball to right field. Munetaka Murakami scores.,Yes,64,52.3,Longshot,No,No
2026-07-31,CWS@TB,Junior Caminero,TB,CWS,1,4,Home Run,Junior Caminero homers (30) on a fly ball to center field.,Yes,35,56.1,Longshot,No,No
2026-07-31,CWS@TB,Miguel Vargas,CWS,TB,1,1,Home Run,Miguel Vargas homers (23) on a fly ball to left field.,Yes,74,51.4,Longshot,No,No
2026-07-31,CWS@TB,Munetaka Murakami,CWS,TB,1,3,Home Run,Munetaka Murakami homers (24) on a fly ball to left center field. Sam Antonacci scores.,Yes,5,67.1,Tier 3,Yes,Yes
2026-07-31,DET@ATH,Ben Malgeri,DET,ATH,1,9,Home Run,Ben Malgeri homers (1) on a fly ball to left field. Javier Báez scores.,No,,,,No,No
2026-07-31,DET@ATH,Dillon Dingler,DET,ATH,1,8,Home Run,Dillon Dingler hits a grand slam (23) to center field. Javier Báez scores. Ben Malgeri scores. Kevin McGonigle scores.,Yes,63,52.5,Longshot,No,No
2026-07-31,DET@ATH,Kevin McGonigle,DET,ATH,1,3,Home Run,Kevin McGonigle homers (10) on a fly ball to center field.,Yes,130,46.6,Longshot,No,No
2026-07-31,KC@COL,Carter Jensen,KC,COL,1,6,Home Run,Carter Jensen homers (15) on a fly ball to right field.,Yes,8,64.6,Tier 3,Yes,Yes
2026-07-31,MIA@NYM,Francisco Lindor,NYM,MIA,1,7,Home Run,Francisco Lindor homers (9) on a fly ball to right field.,Yes,24,57.9,Longshot,No,No
2026-07-31,MIA@NYM,Kyle Stowers,MIA,NYM,1,6,Home Run,Kyle Stowers homers (16) on a fly ball to center field.,Yes,6,66.8,Tier 3,Yes,Yes
2026-07-31,MIL@LAA,Brice Turang,MIL,LAA,1,5,Home Run,Brice Turang homers (16) on a fly ball to center field. Cooper Pratt scores.,Yes,103,49.3,Longshot,No,No
