date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-07-12,ATH@CWS,Braden Montgomery,CWS,ATH,1,1,Home Run,Braden Montgomery homers (3) on a fly ball to right field. Andrew Benintendi scores. Kyle Teel scores.,Yes,224,38.3,Longshot,No,No
2026-07-12,ATH@CWS,Sam Antonacci,CWS,ATH,1,1,Home Run,Sam Antonacci homers (6) on a fly ball to right field.,Yes,155,45.1,Longshot,No,No
2026-07-12,ATH@CWS,Shea Langeliers,ATH,CWS,1,1,Home Run,Shea Langeliers homers (21) on a fly ball to left field.,Yes,19,60.2,Tier 3,Yes,No
2026-07-12,AZ@LAD,Shohei Ohtani,LAD,AZ,1,1,Home Run,Shohei Ohtani homers (22) on a fly ball to center field.,Yes,10,63.2,Tier 3,Yes,Yes
2026-07-12,AZ@LAD,Tim Tawa,AZ,LAD,1,9,Home Run,Tim Tawa homers (3) on a fly ball to center field.,Yes,182,42.8,Longshot,No,No
2026-07-12,BOS@NYM,Francisco Lindor,NYM,BOS,1,6,Home Run,Francisco Lindor homers (5) on a fly ball to left center field.,Yes,111,48.4,Longshot,No,No
2026-07-12,CHC@CIN,Alex Bregman,CHC,CIN,1,7,Home Run,Alex Bregman homers (9) on a fly ball to left center field. Pete Crow-Armstrong scores. Seiya Suzuki scores.,Yes,103,49.4,Longshot,No,No
2026-07-12,CHC@CIN,Eugenio Suárez,CIN,CHC,1,3,Home Run,Eugenio Suárez homers (11) on a fly ball to left field. JJ Bleday scores.,Yes,61,54.0,Longshot,No,No
2026-07-12,CLE@MIA,Brayan Rocchio,CLE,MIA,1,5,Home Run,Brayan Rocchio homers (8) on a fly ball to right field.,Yes,181,42.9,Longshot,No,No
2026-07-12,CLE@MIA,Chase DeLauter,CLE,MIA,1,9,Home Run,Chase DeLauter homers (11) on a fly ball to right field.,Yes,96,50.3,Longshot,No,No
2026-07-12,CLE@MIA,Griffin Conine,MIA,CLE,1,9,Home Run,Griffin Conine homers (5) on a fly ball to right center field.,No,,,,No,No
2026-07-12,COL@SF,Jake McCarthy,COL,SF,1,1,Home Run,Jake McCarthy hits an inside-the-park home run (10) on a fly ball to right field.,Yes,222,38.6,Longshot,No,No
2026-07-12,HOU@TEX,Cam Smith,HOU,TEX,1,8,Home Run,Cam Smith homers (12) on a fly ball to left field.,Yes,98,50.0,Longshot,No,No
2026-07-12,HOU@TEX,Jose Altuve,HOU,TEX,1,4,Home Run,Jose Altuve homers (11) on a fly ball to left center field.,Yes,144,46.1,Longshot,No,No
2026-07-12,HOU@TEX,Kyle Higashioka,TEX,HOU,1,8,Home Run,Kyle Higashioka homers (7) on a line drive to left field.,Yes,223,38.5,Longshot,No,No
2026-07-12,KC@BAL,Leody Taveras,BAL,KC,1,2,Home Run,Leody Taveras homers (4) on a fly ball to center field. Blaze Alexander scores.,Yes,186,42.3,Longshot,No,No
2026-07-12,KC@BAL,Samuel Basallo,BAL,KC,1,7,Home Run,Samuel Basallo homers (16) on a line drive to center field.,Yes,20,60.0,Tier 3,Yes,No
2026-07-12,LAA@MIN,Denzer Guzman,LAA,MIN,1,7,Home Run,Denzer Guzman homers (4) on a fly ball to left field.,Yes,139,46.3,Longshot,No,No
2026-07-12,LAA@MIN,Josh Lowe,LAA,MIN,1,2,Home Run,Josh Lowe homers (8) on a fly ball to right center field.,Yes,64,53.9,Longshot,No,No
2026-07-12,LAA@MIN,Trevor Larnach,MIN,LAA,1,8,Home Run,Trevor Larnach homers (7) on a fly ball to right field.,Yes,81,51.7,Longshot,No,No
2026-07-12,NYY@WSH,Curtis Mead,WSH,NYY,1,6,Home Run,Curtis Mead homers (17) on a fly ball to center field.,Yes,83,51.5,Longshot,No,No
2026-07-12,NYY@WSH,James Wood,WSH,NYY,1,1,Home Run,James Wood homers (28) on a fly ball to center field.,Yes,1,70.6,Tier 2,Yes,Yes
2026-07-12,SEA@TB,Jonathan Aranda,TB,SEA,1,8,Home Run,Jonathan Aranda homers (14) on a fly ball to left field. Yandy Díaz scores.,Yes,35,58.0,Longshot,No,No
2026-07-12,SEA@TB,Randy Arozarena,SEA,TB,1,4,Home Run,Randy Arozarena homers (11) on a fly ball to right center field. Buddy Kennedy scores. J.P. Crawford scores.,Yes,75,52.2,Longshot,No,No
2026-07-12,SEA@TB,Weston Wilson,SEA,TB,1,4,Home Run,Weston Wilson homers (2) on a fly ball to left field.,Yes,227,37.3,Longshot,No,No
2026-07-12,TOR@SD,Ernie Clement,TOR,SD,1,4,Home Run,Ernie Clement homers (8) on a fly ball to left field. Andrés Giménez scores.,Yes,198,41.7,Longshot,No,No
2026-07-12,TOR@SD,Nathan Lukes,TOR,SD,1,1,Home Run,Nathan Lukes homers (5) on a fly ball to right field.,Yes,147,45.8,Longshot,No,No
