date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-09-12,BAL@TOR,Alejandro Kirk,TOR,BAL,1,3,Home Run,Alejandro Kirk homers (10) on a fly ball to left center field. George Springer scores.,Yes,83,47.6,Longshot,No,No
2026-09-12,BAL@TOR,Brett Bateman,TOR,BAL,1,3,Home Run,Brett Bateman homers (2) on a fly ball to right center field.,Yes,133,41.7,Longshot,No,No
2026-09-12,BAL@TOR,Pete Alonso,BAL,TOR,1,7,Home Run,Pete Alonso homers (35) on a fly ball to left field. Yohel Pozo scores.,Yes,28,55.9,Longshot,No,No
2026-09-12,CIN@MIL,Brice Turang,MIL,CIN,1,1,Home Run,Brice Turang homers (19) on a fly ball to center field. Jackson Chourio scores.,Yes,13,59.1,Longshot,Yes,No
2026-09-12,CIN@MIL,Eugenio Suárez,CIN,MIL,1,2,Home Run,Eugenio Suárez homers (23) on a fly ball to left center field.,Yes,36,54.9,Longshot,No,No
2026-09-12,CIN@MIL,Garrett Mitchell,MIL,CIN,1,1,Home Run,Garrett Mitchell homers (11) on a fly ball to right center field. William Contreras scores.,Yes,14,58.6,Longshot,Yes,No
2026-09-12,CIN@MIL,Juan Brito,CIN,MIL,1,4,Home Run,Juan Brito homers (2) on a fly ball to left center field. JJ Bleday scores.,Yes,161,38.6,Longshot,No,No
2026-09-12,CIN@MIL,William Contreras,MIL,CIN,1,4,Home Run,William Contreras homers (17) on a fly ball to left center field. Jake Bauers scores. Christian Yelich scores.,Yes,25,56.3,Longshot,No,No
2026-09-12,CLE@MIN,Emmanuel Rodriguez,MIN,CLE,1,3,Home Run,Emmanuel Rodriguez homers (1) on a fly ball to center field.,No,,,,No,No
2026-09-12,CWS@STL,Leo Bernal,STL,CWS,1,8,Home Run,Leo Bernal homers (3) on a fly ball to right center field.,Yes,40,54.5,Longshot,No,No
2026-09-12,CWS@STL,Randal Grichuk,CWS,STL,1,9,Home Run,Randal Grichuk homers (13) on a fly ball to right field. Brenton Doyle scores.,No,,,,No,No
2026-09-12,HOU@TB,Isaac Paredes,HOU,TB,1,1,Home Run,Isaac Paredes homers (20) on a fly ball to left center field.,Yes,100,45.6,Longshot,No,No
2026-09-12,KC@BOS,Carter Jensen,KC,BOS,1,6,Home Run,Carter Jensen homers (24) on a fly ball to right field.,Yes,58,50.9,Longshot,No,No
2026-09-12,LAA@WSH,Vaughn Grissom,LAA,WSH,1,8,Home Run,Vaughn Grissom homers (11) on a fly ball to left field. Wade Meckler scores.,Yes,126,42.2,Longshot,No,No
2026-09-12,LAD@MIA,Graham Pauley,MIA,LAD,1,2,Home Run,Graham Pauley homers (4) on a fly ball to right center field. Owen Caissie scores.,Yes,192,34.5,Longshot,No,No
2026-09-12,LAD@MIA,Max Muncy,LAD,MIA,1,1,Home Run,Max Muncy homers (28) on a fly ball to center field.,Yes,17,57.8,Longshot,Yes,No
2026-09-12,LAD@MIA,Mookie Betts,LAD,MIA,1,1,Home Run,Mookie Betts homers (20) on a fly ball to left center field.,Yes,81,47.9,Longshot,No,No
2026-09-12,PHI@ATL,Bryce Harper,PHI,ATL,1,1,Home Run,Bryce Harper homers (28) on a fly ball to center field.,Yes,44,53.9,Longshot,No,No
2026-09-12,PHI@ATL,Justin Crawford,PHI,ATL,1,8,Home Run,Justin Crawford homers (3) on a fly ball to right field.,Yes,196,33.5,Longshot,No,No
2026-09-12,PHI@ATL,Michael Harris II,ATL,PHI,1,8,Home Run,Michael Harris II homers (25) on a fly ball to right field. DaShawn Keirsey Jr. scores. Ozzie Albies scores.,Yes,102,45.4,Longshot,No,No
2026-09-12,PHI@ATL,Ronald Acuña Jr.,ATL,PHI,1,4,Home Run,Ronald Acuña Jr. homers (17) on a fly ball to left field.,Yes,21,57.0,Longshot,No,No
2026-09-12,SD@SF,Drew Cavanaugh,SF,SD,1,8,Home Run,Drew Cavanaugh homers (1) on a fly ball to right field.,Yes,185,35.4,Longshot,No,No
2026-09-12,SD@SF,Drew Gilbert,SF,SD,1,8,Home Run,Drew Gilbert homers (9) on a fly ball to right field. Christian Koss scores.,Yes,108,43.9,Longshot,No,No
2026-09-12,SD@SF,Fernando Tatis Jr.,SD,SF,1,6,Home Run,Fernando Tatis Jr. homers (21) on a fly ball to left field.,Yes,30,55.8,Longshot,No,No
2026-09-12,SD@SF,Jackson Merrill,SD,SF,1,3,Home Run,Jackson Merrill homers (25) on a fly ball to center field.,Yes,48,52.6,Longshot,No,No
2026-09-12,SD@SF,Rafael Devers,SF,SD,1,1,Home Run,Rafael Devers homers (37) on a fly ball to right center field. Drew Gilbert scores.,Yes,5,63.0,Tier 3,Yes,Yes
2026-09-12,SD@SF,Shay Whitcomb,SF,SD,1,2,Home Run,Shay Whitcomb homers (4) on a fly ball to center field.,Yes,141,41.1,Longshot,No,No
2026-09-12,SEA@ATH,Cole Young,SEA,ATH,1,5,Home Run,Cole Young homers (17) on a fly ball to right center field. Josh Naylor scores.,Yes,198,33.4,Longshot,No,No
2026-09-12,SEA@ATH,Dominic Canzone,SEA,ATH,1,1,Home Run,Dominic Canzone homers (22) on a fly ball to right center field. J.P. Crawford scores.,Yes,64,50.0,Longshot,No,No
2026-09-12,SEA@ATH,J.P. Crawford,SEA,ATH,1,7,Home Run,J.P. Crawford homers (11) on a fly ball to center field. Weston Wilson scores.,Yes,189,34.8,Longshot,No,No
2026-09-12,SEA@ATH,Michael Arroyo,SEA,ATH,1,7,Home Run,Michael Arroyo homers (1) on a fly ball to left center field.,Yes,213,27.3,Longshot,No,No
2026-09-12,SEA@ATH,Randy Arozarena,SEA,ATH,1,2,Home Run,Randy Arozarena homers (23) on a fly ball to left center field. Weston Wilson scores. J.P. Crawford scores.,Yes,93,46.3,Longshot,No,No
2026-09-12,TEX@AZ,Wyatt Langford,TEX,AZ,1,5,Home Run,Wyatt Langford homers (17) on a fly ball to left center field.,Yes,103,45.1,Longshot,No,No
