date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-07-25,ATL@BAL,Gunnar Henderson,BAL,ATL,1,5,Home Run,Gunnar Henderson homers (18) on a fly ball to right center field.,Yes,90,49.6,Longshot,No,No
2026-07-25,ATL@BAL,Ozzie Albies,ATL,BAL,1,8,Home Run,Ozzie Albies homers (17) on a fly ball to right field.,Yes,144,44.5,Longshot,No,No
2026-07-25,AZ@WSH,CJ Abrams,WSH,AZ,1,5,Home Run,CJ Abrams homers (25) on a fly ball to right center field.,Yes,49,54.4,Longshot,No,No
2026-07-25,CHC@PIT,Pete Crow-Armstrong,CHC,PIT,1,7,Home Run,Pete Crow-Armstrong homers (23) on a fly ball to right field. Pedro Ramírez scores.,Yes,103,47.7,Longshot,No,No
2026-07-25,COL@MIL,Cooper Pratt,MIL,COL,1,2,Home Run,Cooper Pratt homers (2) on a fly ball to left center field.,Yes,221,37.2,Longshot,No,No
2026-07-25,LAA@SF,Jung Hoo Lee,SF,LAA,1,3,Home Run,Jung Hoo Lee homers (6) on a fly ball to right field. Rafael Devers scores. Casey Schmitt scores.,Yes,214,37.8,Longshot,No,No
2026-07-25,LAA@SF,Rafael Devers,SF,LAA,1,4,Home Run,Rafael Devers homers (22) on a line drive to left center field. Daniel Susac scores. Luis Arraez scores.,Yes,23,58.2,Longshot,No,No
2026-07-25,LAD@NYM,Kyle Tucker,LAD,NYM,1,3,Home Run,Kyle Tucker homers (9) on a fly ball to right field.,Yes,191,40.7,Longshot,No,No
2026-07-25,NYY@PHI,Austin Wells,NYY,PHI,1,3,Home Run,Austin Wells homers (7) on a fly ball to left center field.,Yes,198,39.8,Longshot,No,No
2026-07-25,NYY@PHI,Jasson Domínguez,NYY,PHI,1,7,Home Run,Jasson Domínguez homers (6) on a fly ball to left field.,Yes,170,42.1,Longshot,No,No
2026-07-25,TOR@BOS,George Springer,TOR,BOS,1,3,Home Run,George Springer homers (11) on a fly ball to left field. Vladimir Guerrero Jr. scores. Kazuma Okamoto scores.,Yes,98,48.3,Longshot,No,No
